[  8700,  0.0000305]     1.4700,     0.0734,     0.6480,     0.7814,     6.8482,    22.9092,     0.4990,     0.3016,    10.7757,    29.8400,     0.0533,    -0.0121,    -0.0181,    -0.0487,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6836,     0.5961,     0.7737,     0.0208, 
[  8800,  0.0000301]     1.3322,     0.0536,     0.6854,     0.7941,     5.9817,    19.6929,     0.4997,     0.2954,    10.4950,    29.8000,     0.0538,    -0.0121,    -0.0177,    -0.0493,     0.0000,     0.0000,     0.0000,     0.0000,     0.7092,     0.6236,     0.7962,     0.0208, 
[  8900,  0.0000297]     1.0421,     0.0521,     0.6407,     0.7972,     6.1190,    16.8878,     0.5261,     0.2831,    10.0681,    29.7900,     0.0543,    -0.0121,    -0.0179,    -0.0498,     0.0000,    -0.0000,    -0.0000,    -0.0000,     0.6134,     0.5034,     0.7257,     0.0208, 
[  9000,  0.0000293]     0.8797,     0.0552,     0.6736,     0.8163,     6.2446,    18.1777,     0.5255,     0.2912,    10.3144,    29.8500,     0.0544,    -0.0120,    -0.0178,    -0.0499,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5128,     0.4187,     0.6118,     0.0208, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_009000.pth
[  9100,  0.0000289]     1.2763,     0.0766,     0.6604,     0.7756,     6.3881,    23.1974,     0.5038,     0.2861,    10.1759,    29.8100,     0.0546,    -0.0119,    -0.0185,    -0.0499,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6093,     0.5070,     0.7179,     0.0208, 
[  9200,  0.0000286]     0.9387,     0.0478,     0.6802,     0.7978,     6.1057,    17.5143,     0.5086,     0.3092,    10.9569,    29.8900,     0.0556,    -0.0122,    -0.0189,    -0.0508,     0.0000,     0.0000,     0.0000,     0.0000,     0.6476,     0.5570,     0.7431,     0.0208, 
[  9300,  0.0000282]     1.0589,     0.0540,     0.6395,     0.7873,     6.8191,    20.4914,     0.5019,     0.2909,    10.3258,    29.8200,     0.0562,    -0.0122,    -0.0187,    -0.0515,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6521,     0.5533,     0.7528,     0.0208, 
[  9400,  0.0000278]     1.3895,     0.0699,     0.6459,     0.7933,     6.7884,    19.8213,     0.5077,     0.2884,    10.3018,    29.7700,     0.0564,    -0.0123,    -0.0185,    -0.0519,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5480,     0.4533,     0.6525,     0.0208, 
[  9500,  0.0000274]     0.9388,     0.0710,     0.7151,     0.8236,     5.9554,    20.8660,     0.5347,     0.2926,    10.3935,    29.8800,     0.0570,    -0.0124,    -0.0186,    -0.0524,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5290,     0.4255,     0.6377,     0.0208, 
[  9600,  0.0000270]     1.1305,     0.0588,     0.6822,     0.8105,     6.5370,    20.0364,     0.5108,     0.3031,    10.7381,    29.8200,     0.0577,    -0.0125,    -0.0191,    -0.0530,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5923,     0.4953,     0.6959,     0.0208, 
[  9700,  0.0000266]     1.1126,     0.0612,     0.6855,     0.7861,     6.3512,    19.3446,     0.4947,     0.2964,    10.5881,    29.8700,     0.0581,    -0.0126,    -0.0189,    -0.0534,     0.0000,    -0.0000,     0.0000,    -0.0000,     0.6454,     0.5588,     0.7362,     0.0208, 
[  9800,  0.0000262]     0.9951,     0.0473,     0.6686,     0.8007,     6.3455,    16.3823,     0.5235,     0.2806,    10.1347,    29.8000,     0.0584,    -0.0126,    -0.0189,    -0.0538,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5962,     0.4947,     0.7039,     0.0208, 
[  9900,  0.0000258]     1.0615,     0.0706,     0.6450,     0.7916,     6.9590,    21.1775,     0.4970,     0.2906,    10.3115,    29.8400,     0.0586,    -0.0125,    -0.0190,    -0.0540,     0.0000,     0.0000,     0.0000,     0.0000,     0.5654,     0.4624,     0.6752,     0.0208, 
[ 10000,  0.0000254]     1.1342,     0.0720,     0.7004,     0.8162,     5.9199,    21.8550,     0.5347,     0.2896,    10.1475,    29.8200,     0.0592,    -0.0124,    -0.0196,    -0.0545,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5608,     0.4591,     0.6724,     0.0208, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_010000.pth
[ 10100,  0.0000250]     0.9753,     0.0530,     0.6503,     0.7994,     6.4530,    19.4130,     0.4983,     0.3087,    10.9629,    29.7900,     0.0596,    -0.0125,    -0.0198,    -0.0549,     0.0000,     0.0000,     0.0000,     0.0000,     0.6304,     0.5407,     0.7278,     0.0208, 
[ 10200,  0.0000246]     1.1511,     0.0587,     0.6749,     0.8048,     6.6579,    20.9251,     0.4998,     0.2914,    10.3268,    29.7900,     0.0601,    -0.0125,    -0.0195,    -0.0554,     0.0000,     0.0000,    -0.0000,     0.0000,     0.7016,     0.6156,     0.7948,     0.0208, 
[ 10300,  0.0000242]     0.9829,     0.0671,     0.6639,     0.7533,     6.5044,    19.5380,     0.5116,     0.2827,    10.1083,    29.8200,     0.0603,    -0.0127,    -0.0194,    -0.0557,     0.0000,    -0.0000,    -0.0000,    -0.0000,     0.6127,     0.5204,     0.7138,     0.0208, 
[ 10400,  0.0000238]     0.9936,     0.0704,     0.6582,     0.7970,     6.4070,    21.3035,     0.5081,     0.2928,    10.4238,    29.9100,     0.0604,    -0.0126,    -0.0196,    -0.0557,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5778,     0.4775,     0.6812,     0.0208, 
[ 10500,  0.0000234]     1.2716,     0.0601,     0.6699,     0.7994,     6.0179,    19.3744,     0.5134,     0.2927,    10.3290,    29.7800,     0.0608,    -0.0126,    -0.0200,    -0.0560,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6299,     0.5283,     0.7395,     0.0209, 
[ 10600,  0.0000230]     0.7642,     0.0473,     0.7064,     0.7800,     6.1632,    17.5128,     0.5103,     0.3063,    10.8275,    29.9000,     0.0613,    -0.0123,    -0.0201,    -0.0566,     0.0000,    -0.0000,     0.0000,     0.0000,     0.6862,     0.6052,     0.7765,     0.0209, 
[ 10700,  0.0000226]     1.0857,     0.0495,     0.6719,     0.8115,     5.7237,    17.3118,     0.5195,     0.2865,    10.2553,    29.7800,     0.0616,    -0.0123,    -0.0200,    -0.0569,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6527,     0.5528,     0.7582,     0.0209, 
[ 10800,  0.0000222]     1.4331,     0.0783,     0.6405,     0.7785,     6.8536,    20.8036,     0.5049,     0.2874,    10.2391,    29.7800,     0.0618,    -0.0124,    -0.0200,    -0.0571,     0.0000,     0.0000,     0.0000,     0.0000,     0.5781,     0.4773,     0.6843,     0.0209, 
[ 10900,  0.0000218]     1.3123,     0.0786,     0.6742,     0.7923,     6.0042,    21.8039,     0.5132,     0.2983,    10.5503,    29.8000,     0.0620,    -0.0123,    -0.0202,    -0.0573,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5782,     0.4699,     0.6947,     0.0209, 
[ 11000,  0.0000214]     1.2358,     0.0684,     0.6438,     0.7946,     6.5646,    21.4471,     0.5055,     0.3006,    10.6465,    29.8500,     0.0624,    -0.0124,    -0.0205,    -0.0576,     0.0000,     0.0000,     0.0000,     0.0000,     0.5842,     0.4889,     0.6842,     0.0209, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_011000.pth
[ 11100,  0.0000210]     1.1098,     0.0589,     0.6984,     0.7861,     5.9919,    19.2391,     0.5031,     0.2972,    10.6312,    29.8700,     0.0625,    -0.0123,    -0.0202,    -0.0579,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.6406,     0.5531,     0.7378,     0.0209, 
[ 11200,  0.0000207]     1.1384,     0.0569,     0.6475,     0.7995,     6.3420,    18.1429,     0.5146,     0.2839,    10.1217,    29.8200,     0.0629,    -0.0123,    -0.0203,    -0.0583,     0.0000,     0.0000,     0.0000,    -0.0000,     0.5665,     0.4580,     0.6832,     0.0209, 
[ 11300,  0.0000203]     0.8501,     0.0545,     0.6755,     0.8136,     6.2683,    18.8716,     0.5222,     0.2933,    10.3252,    29.8000,     0.0631,    -0.0124,    -0.0204,    -0.0584,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5788,     0.4810,     0.6832,     0.0209, 
[ 11400,  0.0000199]     1.3279,     0.0757,     0.6665,     0.7810,     6.2434,    22.7073,     0.5150,     0.2852,    10.2341,    29.7900,     0.0635,    -0.0125,    -0.0207,    -0.0587,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6078,     0.5070,     0.7180,     0.0209, 
[ 11500,  0.0000195]     0.8957,     0.0568,     0.6926,     0.8022,     5.7808,    18.9000,     0.5132,     0.3130,    11.0191,    29.9500,     0.0640,    -0.0127,    -0.0207,    -0.0592,     0.0000,     0.0000,     0.0000,    -0.0000,     0.6426,     0.5557,     0.7350,     0.0209, 
[ 11600,  0.0000191]     1.1232,     0.0523,     0.6776,     0.8279,     6.7609,    19.7939,     0.5124,     0.2900,    10.3815,    29.8200,     0.0639,    -0.0127,    -0.0207,    -0.0592,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.6317,     0.5264,     0.7416,     0.0209, 
[ 11700,  0.0000187]     1.1137,     0.0662,     0.6585,     0.8072,     6.3454,    20.0480,     0.5210,     0.2810,    10.1104,    29.7900,     0.0642,    -0.0128,    -0.0207,    -0.0594,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5987,     0.4994,     0.7069,     0.0209, 
[ 11800,  0.0000183]     0.8286,     0.0656,     0.6770,     0.7900,     5.8998,    20.0419,     0.5230,     0.2965,    10.4420,    29.8400,     0.0644,    -0.0129,    -0.0209,    -0.0595,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5782,     0.4703,     0.6924,     0.0209, 
[ 11900,  0.0000180]     1.3862,     0.0668,     0.6507,     0.7798,     6.7327,    23.4418,     0.4949,     0.3028,    10.7678,    29.8000,     0.0645,    -0.0130,    -0.0213,    -0.0595,     0.0000,     0.0000,     0.0000,     0.0000,     0.6165,     0.5213,     0.7208,     0.0209, 
[ 12000,  0.0000176]     1.2436,     0.0647,     0.6744,     0.7366,     6.2970,    20.3666,     0.4948,     0.2966,    10.6513,    29.8800,     0.0646,    -0.0131,    -0.0212,    -0.0596,     0.0000,     0.0000,     0.0000,     0.0000,     0.6592,     0.5673,     0.7482,     0.0209, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_012000.pth
[ 12100,  0.0000172]     0.7583,     0.0424,     0.6596,     0.8012,     6.1039,    15.4197,     0.5308,     0.2776,     9.9440,    29.8000,     0.0648,    -0.0132,    -0.0213,    -0.0597,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5795,     0.4737,     0.6914,     0.0209, 
[ 12200,  0.0000168]     1.1554,     0.0671,     0.6456,     0.7904,     6.7682,    20.1177,     0.5036,     0.2932,    10.4666,    29.9400,     0.0649,    -0.0132,    -0.0214,    -0.0598,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5760,     0.4745,     0.6826,     0.0210, 
[ 12300,  0.0000164]     1.2925,     0.0766,     0.6653,     0.7924,     6.8311,    21.7530,     0.5075,     0.2862,    10.1818,    29.8700,     0.0651,    -0.0132,    -0.0217,    -0.0599,     0.0000,     0.0000,     0.0000,     0.0000,     0.5897,     0.4849,     0.7027,     0.0210, 
[ 12400,  0.0000161]     0.9471,     0.0455,     0.6830,     0.8154,     6.3256,    18.8720,     0.5126,     0.3105,    11.0167,    29.8600,     0.0655,    -0.0134,    -0.0219,    -0.0602,     0.0000,     0.0000,     0.0000,     0.0000,     0.6312,     0.5346,     0.7362,     0.0210, 
[ 12500,  0.0000157]     0.9750,     0.0462,     0.6859,     0.8347,     6.0132,    17.9021,     0.5227,     0.2905,    10.2715,    29.8900,     0.0656,    -0.0134,    -0.0219,    -0.0604,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6491,     0.5500,     0.7518,     0.0210, 
[ 12600,  0.0000153]     0.9541,     0.0605,     0.6841,     0.8251,     6.1190,    20.3255,     0.5341,     0.2857,    10.2242,    29.8400,     0.0658,    -0.0133,    -0.0220,    -0.0605,     0.0000,     0.0000,     0.0000,     0.0000,     0.5743,     0.4754,     0.6854,     0.0210, 
[ 12700,  0.0000150]     1.0777,     0.0750,     0.6430,     0.7579,     6.8164,    21.8296,     0.5077,     0.2953,    10.4451,    29.8900,     0.0659,    -0.0132,    -0.0220,    -0.0607,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5221,     0.4149,     0.6354,     0.0210, 
[ 12800,  0.0000146]     1.1362,     0.0546,     0.6631,     0.8028,     6.7138,    19.7213,     0.5108,     0.2967,    10.5321,    29.8300,     0.0661,    -0.0132,    -0.0222,    -0.0608,     0.0000,     0.0000,     0.0000,     0.0000,     0.5326,     0.4342,     0.6400,     0.0210, 
[ 12900,  0.0000143]     0.8732,     0.0515,     0.6881,     0.7931,     6.1884,    19.1439,     0.5084,     0.2994,    10.7243,    29.8900,     0.0664,    -0.0132,    -0.0223,    -0.0612,     0.0000,     0.0000,     0.0000,     0.0000,     0.5918,     0.4993,     0.6925,     0.0210, 
[ 13000,  0.0000139]     0.8347,     0.0421,     0.6560,     0.7928,     6.4734,    18.1680,     0.5174,     0.2871,    10.2624,    29.8700,     0.0666,    -0.0132,    -0.0224,    -0.0614,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5735,     0.4658,     0.6848,     0.0210, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_013000.pth
[ 13100,  0.0000135]     1.3647,     0.0807,     0.6234,     0.7632,     6.8381,    22.3439,     0.4977,     0.2875,    10.3190,    29.7700,     0.0668,    -0.0132,    -0.0224,    -0.0616,     0.0000,     0.0000,     0.0000,     0.0000,     0.5636,     0.4612,     0.6800,     0.0210, 
[ 13200,  0.0000132]     1.0912,     0.0684,     0.7028,     0.8015,     5.9596,    21.9613,     0.5371,     0.2885,    10.1863,    29.8600,     0.0671,    -0.0132,    -0.0226,    -0.0618,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5567,     0.4467,     0.6784,     0.0210, 
[ 13300,  0.0000128]     1.1441,     0.0590,     0.6565,     0.7837,     6.3852,    19.6295,     0.5055,     0.3066,    10.8917,    29.9000,     0.0673,    -0.0132,    -0.0226,    -0.0620,     0.0000,     0.0000,     0.0000,     0.0000,     0.5704,     0.4726,     0.6776,     0.0210, 
[ 13400,  0.0000125]     1.0191,     0.0509,     0.6855,     0.8099,     6.2981,    19.1836,     0.5018,     0.2982,    10.6020,    29.8700,     0.0672,    -0.0131,    -0.0224,    -0.0620,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.6161,     0.5202,     0.7177,     0.0210, 
[ 13500,  0.0000122]     1.0483,     0.0692,     0.6248,     0.7726,     6.4032,    20.3652,     0.5194,     0.2821,    10.1396,    29.8200,     0.0673,    -0.0131,    -0.0224,    -0.0621,     0.0000,     0.0000,     0.0000,    -0.0000,     0.5787,     0.4771,     0.6868,     0.0210, 
[ 13600,  0.0000118]     0.7035,     0.0509,     0.6686,     0.8221,     6.1125,    19.2329,     0.5078,     0.2907,    10.2862,    29.9300,     0.0674,    -0.0131,    -0.0225,    -0.0622,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.6267,     0.5273,     0.7277,     0.0210, 
[ 13700,  0.0000115]     1.2875,     0.0617,     0.6588,     0.7948,     6.6505,    20.3846,     0.5026,     0.2914,    10.3723,    29.7800,     0.0677,    -0.0131,    -0.0227,    -0.0624,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6288,     0.5314,     0.7353,     0.0210, 
[ 13800,  0.0000111]     0.7813,     0.0392,     0.6821,     0.8094,     5.9777,    16.1945,     0.5176,     0.3055,    10.7999,    29.9100,     0.0679,    -0.0131,    -0.0227,    -0.0626,     0.0000,     0.0000,     0.0000,     0.0000,     0.6640,     0.5825,     0.7527,     0.0210, 
[ 13900,  0.0000108]     1.2920,     0.0573,     0.6828,     0.8104,     6.0732,    19.9015,     0.5176,     0.2897,    10.3884,    29.8400,     0.0680,    -0.0131,    -0.0227,    -0.0628,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6420,     0.5378,     0.7529,     0.0210, 
[ 14000,  0.0000105]     1.0565,     0.0671,     0.6126,     0.7557,     6.9971,    20.2692,     0.4998,     0.2812,    10.0349,    29.7700,     0.0682,    -0.0132,    -0.0227,    -0.0629,     0.0000,     0.0000,     0.0000,    -0.0000,     0.6018,     0.5054,     0.7018,     0.0210, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_014000.pth
[ 14100,  0.0000102]     0.8763,     0.0619,     0.6677,     0.7984,     5.9245,    19.0669,     0.5227,     0.2937,    10.3975,    29.8500,     0.0683,    -0.0131,    -0.0229,    -0.0630,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6084,     0.5006,     0.7210,     0.0210, 
[ 14200,  0.0000099]     1.3682,     0.0709,     0.6522,     0.7859,     6.6175,    23.0798,     0.4950,     0.3030,    10.7576,    29.8500,     0.0685,    -0.0131,    -0.0231,    -0.0631,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6204,     0.5298,     0.7185,     0.0210, 
[ 14300,  0.0000095]     1.0766,     0.0574,     0.6799,     0.7892,     6.0494,    19.4803,     0.4978,     0.2957,    10.5478,    29.8700,     0.0687,    -0.0130,    -0.0231,    -0.0633,     0.0000,     0.0000,     0.0000,     0.0000,     0.6631,     0.5731,     0.7535,     0.0210, 
[ 14400,  0.0000092]     0.8259,     0.0513,     0.6400,     0.7838,     6.3456,    17.4484,     0.5160,     0.2809,    10.0631,    29.7800,     0.0687,    -0.0130,    -0.0231,    -0.0634,     0.0000,    -0.0000,    -0.0000,     0.0000,     0.6069,     0.5062,     0.7148,     0.0210, 
[ 14500,  0.0000089]     0.8177,     0.0506,     0.6987,     0.8271,     6.0553,    18.2234,     0.5309,     0.2973,    10.5696,    29.8900,     0.0687,    -0.0130,    -0.0232,    -0.0634,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5972,     0.5023,     0.6921,     0.0210, 
[ 14600,  0.0000086]     1.2311,     0.0675,     0.6833,     0.8345,     6.3051,    22.1500,     0.5204,     0.2801,    10.0092,    29.8300,     0.0689,    -0.0130,    -0.0234,    -0.0635,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5795,     0.4784,     0.6914,     0.0210, 
[ 14700,  0.0000083]     0.8184,     0.0505,     0.6597,     0.8135,     6.4501,    18.2385,     0.5079,     0.3159,    11.1333,    29.9200,     0.0692,    -0.0131,    -0.0236,    -0.0637,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6028,     0.5099,     0.7018,     0.0210, 
[ 14800,  0.0000080]     1.0830,     0.0512,     0.6886,     0.8175,     6.4207,    18.6817,     0.5225,     0.2899,    10.2976,    29.8800,     0.0694,    -0.0131,    -0.0237,    -0.0639,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.6126,     0.5150,     0.7161,     0.0210, 
[ 14900,  0.0000077]     1.0311,     0.0663,     0.6532,     0.7996,     6.0877,    19.7736,     0.5249,     0.2795,    10.0317,    29.7000,     0.0694,    -0.0131,    -0.0237,    -0.0639,     0.0000,     0.0000,     0.0000,     0.0000,     0.5822,     0.4881,     0.6873,     0.0210, 
[ 15000,  0.0000075]     0.8734,     0.0732,     0.6486,     0.7813,     6.5635,    20.6866,     0.5086,     0.2914,    10.3462,    29.9300,     0.0694,    -0.0131,    -0.0238,    -0.0639,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5838,     0.4693,     0.6956,     0.0210, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_015000.pth
[ 15100,  0.0000072]     0.9801,     0.0546,     0.6795,     0.8024,     6.2159,    20.4656,     0.5038,     0.3041,    10.8077,    29.7800,     0.0695,    -0.0131,    -0.0239,    -0.0640,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.6020,     0.5089,     0.7060,     0.0210, 
[ 15200,  0.0000069]     1.0671,     0.0605,     0.6670,     0.7781,     5.9499,    18.8605,     0.5022,     0.2958,    10.5825,    29.8900,     0.0696,    -0.0132,    -0.0238,    -0.0640,     0.0000,    -0.0000,     0.0000,     0.0000,     0.6404,     0.5535,     0.7325,     0.0210, 
[ 15300,  0.0000066]     0.8758,     0.0466,     0.6906,     0.8363,     6.2883,    17.8605,     0.5361,     0.2847,    10.1824,    29.8700,     0.0697,    -0.0132,    -0.0239,    -0.0641,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5835,     0.4818,     0.6939,     0.0210, 
[ 15400,  0.0000064]     1.0500,     0.0728,     0.6177,     0.7811,     6.9058,    20.8289,     0.5008,     0.2864,    10.2798,    29.9300,     0.0697,    -0.0132,    -0.0238,    -0.0642,     0.0000,     0.0000,     0.0000,     0.0000,     0.5997,     0.4997,     0.7002,     0.0210, 
[ 15500,  0.0000061]     1.2204,     0.0743,     0.6826,     0.7899,     6.1517,    21.2806,     0.5170,     0.2883,    10.1898,    29.8500,     0.0699,    -0.0132,    -0.0239,    -0.0643,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5876,     0.4844,     0.7000,     0.0210, 
[ 15600,  0.0000058]     1.1357,     0.0549,     0.6801,     0.7816,     6.3938,    19.8339,     0.5020,     0.3116,    11.0579,    29.8300,     0.0700,    -0.0132,    -0.0240,    -0.0644,     0.0000,     0.0000,     0.0000,     0.0000,     0.5894,     0.4904,     0.6919,     0.0210, 
[ 15700,  0.0000056]     0.9500,     0.0438,     0.6639,     0.8334,     6.4523,    19.4926,     0.5071,     0.2885,    10.3255,    29.8600,     0.0701,    -0.0132,    -0.0240,    -0.0645,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6411,     0.5456,     0.7335,     0.0210, 
[ 15800,  0.0000053]     0.8782,     0.0570,     0.6769,     0.7928,     6.5682,    19.0192,     0.5207,     0.2789,    10.0525,    29.8500,     0.0700,    -0.0132,    -0.0240,    -0.0645,     0.0000,     0.0000,     0.0000,     0.0000,     0.5852,     0.4874,     0.6951,     0.0210, 
[ 15900,  0.0000051]     1.0099,     0.0660,     0.6788,     0.8195,     6.0151,    20.8970,     0.5257,     0.2962,    10.4610,    29.8700,     0.0701,    -0.0132,    -0.0240,    -0.0645,     0.0000,     0.0000,     0.0000,     0.0000,     0.5909,     0.4872,     0.6974,     0.0210, 
[ 16000,  0.0000049]     1.1192,     0.0568,     0.6713,     0.8220,     6.1673,    19.4333,     0.5154,     0.2960,    10.4653,    29.8600,     0.0702,    -0.0132,    -0.0241,    -0.0646,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5766,     0.4732,     0.6846,     0.0210, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_016000.pth
[ 16100,  0.0000046]     0.7857,     0.0482,     0.6963,     0.8122,     6.0284,    17.0022,     0.5160,     0.3041,    10.7325,    29.8600,     0.0703,    -0.0132,    -0.0241,    -0.0647,     0.0000,    -0.0000,     0.0000,     0.0000,     0.6159,     0.5287,     0.7117,     0.0211, 
[ 16200,  0.0000044]     1.1184,     0.0518,     0.6456,     0.8151,     6.3088,    18.5178,     0.5046,     0.2896,    10.3603,    29.8800,     0.0703,    -0.0132,    -0.0241,    -0.0647,     0.0000,    -0.0000,    -0.0000,     0.0000,     0.6001,     0.4922,     0.7092,     0.0211, 
[ 16300,  0.0000042]     1.0098,     0.0657,     0.6577,     0.7951,     6.3655,    20.1700,     0.5167,     0.2825,    10.0871,    29.8600,     0.0704,    -0.0133,    -0.0240,    -0.0648,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5873,     0.4870,     0.6939,     0.0211, 
[ 16400,  0.0000040]     1.1472,     0.0736,     0.6686,     0.7967,     6.2575,    21.2102,     0.5183,     0.2932,    10.3945,    29.8300,     0.0705,    -0.0133,    -0.0241,    -0.0649,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6115,     0.5055,     0.7254,     0.0211, 
[ 16500,  0.0000038]     1.1151,     0.0590,     0.6662,     0.7861,     6.3019,    20.2117,     0.5108,     0.3030,    10.7386,    29.7700,     0.0705,    -0.0134,    -0.0241,    -0.0649,     0.0000,     0.0000,     0.0000,     0.0000,     0.6105,     0.5202,     0.7070,     0.0211, 
[ 16600,  0.0000035]     1.1901,     0.0529,     0.6817,     0.7810,     6.1080,    19.0850,     0.5029,     0.2976,    10.6103,    29.7600,     0.0706,    -0.0133,    -0.0241,    -0.0650,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6473,     0.5544,     0.7411,     0.0211, 
[ 16700,  0.0000033]     1.3331,     0.0709,     0.6173,     0.7631,     6.4096,    20.0829,     0.5104,     0.2833,    10.1614,    29.8000,     0.0706,    -0.0134,    -0.0241,    -0.0650,     0.0000,    -0.0000,    -0.0000,    -0.0000,     0.6136,     0.5087,     0.7217,     0.0211, 
[ 16800,  0.0000032]     0.7889,     0.0584,     0.6616,     0.8073,     5.9966,    19.8727,     0.5162,     0.2960,    10.4455,    29.9100,     0.0707,    -0.0134,    -0.0241,    -0.0651,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6312,     0.5288,     0.7335,     0.0211, 
[ 16900,  0.0000030]     1.4644,     0.0709,     0.6848,     0.8086,     6.4033,    22.2220,     0.5156,     0.2869,    10.2262,    29.7700,     0.0707,    -0.0134,    -0.0242,    -0.0651,     0.0000,    -0.0000,     0.0000,     0.0000,     0.6052,     0.5052,     0.7104,     0.0211, 
[ 17000,  0.0000028]     0.6382,     0.0430,     0.6923,     0.8047,     5.5963,    15.9735,     0.5223,     0.3112,    10.9541,    29.9400,     0.0707,    -0.0134,    -0.0242,    -0.0651,     0.0000,     0.0000,     0.0000,     0.0000,     0.6255,     0.5379,     0.7161,     0.0211, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_017000.pth
[ 17100,  0.0000026]     0.8505,     0.0433,     0.6652,     0.8253,     6.2391,    17.5018,     0.5188,     0.2894,    10.2650,    29.8500,     0.0708,    -0.0134,    -0.0242,    -0.0651,     0.0000,    -0.0000,    -0.0000,     0.0000,     0.6176,     0.5144,     0.7233,     0.0211, 
[ 17200,  0.0000024]     0.9299,     0.0518,     0.6664,     0.8141,     6.4213,    18.3154,     0.5272,     0.2809,    10.0617,    29.7700,     0.0708,    -0.0135,    -0.0242,    -0.0652,     0.0000,    -0.0000,    -0.0000,     0.0000,     0.5871,     0.4909,     0.6907,     0.0211, 
[ 17300,  0.0000023]     0.9530,     0.0655,     0.6692,     0.7826,     6.1987,    20.0143,     0.5120,     0.2956,    10.4197,    29.8600,     0.0708,    -0.0135,    -0.0242,    -0.0652,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6091,     0.4959,     0.7262,     0.0211, 
[ 17400,  0.0000021]     0.9492,     0.0546,     0.6488,     0.8241,     6.3357,    21.7028,     0.5020,     0.3003,    10.6486,    29.8800,     0.0709,    -0.0135,    -0.0243,    -0.0652,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6022,     0.5074,     0.7073,     0.0211, 
[ 17500,  0.0000019]     0.9013,     0.0526,     0.6838,     0.7904,     6.2630,    18.8918,     0.4916,     0.2956,    10.5668,    29.8700,     0.0709,    -0.0135,    -0.0243,    -0.0653,     0.0000,     0.0000,     0.0000,    -0.0000,     0.6334,     0.5421,     0.7296,     0.0211, 
[ 17600,  0.0000018]     0.9251,     0.0489,     0.6761,     0.8089,     6.1801,    16.5840,     0.5378,     0.2791,    10.0742,    29.8500,     0.0710,    -0.0135,    -0.0243,    -0.0653,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5873,     0.4831,     0.7018,     0.0211, 
