stage,pose_ix,prev_stamp,curr_stamp,prev_frame_index,curr_frame_index,gap,residual_deg,alpha,row_scale,applied,reason
frontend,16,252.0,253.0,252,253,1,2.532762958813606,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.9291046981849531,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.826887838319463,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,4.770173131628891,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,15.722270870441418,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,29.454276017263282,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.768889571260555,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.515021737615086,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,5.31130410056875,0.02,1.0,1,ok
frontend,14,250.0,251.0,250,251,1,1.3081756123380075,0.02,1.0,1,ok
frontend,15,251.0,252.0,251,252,1,1.7958842776987254,0.02,1.0,1,ok
frontend,16,252.0,253.0,252,253,1,2.4728779738820283,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.9105225900003375,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.630349824232143,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,4.834955272003571,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,15.359762534409933,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,29.018906758558387,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.741282805086602,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.645763537958972,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,5.536230244637924,0.02,1.0,1,ok
frontend,14,250.0,252.0,250,252,2,3.124465975022622,0.02,1.0,1,ok
frontend,15,252.0,253.0,252,253,1,2.514817994461612,0.02,1.0,1,ok
frontend,16,253.0,254.0,253,254,1,2.7096761856188443,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.8923124482168524,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.43774234785509,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,4.89748005686912,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,15.003298909255715,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,28.591688020092693,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.74650218165747,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.699989791290564,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,5.211142454840745,0.02,1.0,1,ok
frontend,14,250.0,252.0,250,252,2,3.1291209070391877,0.02,1.0,1,ok
frontend,15,252.0,253.0,252,253,1,2.6226367743051195,0.02,1.0,1,ok
frontend,16,253.0,254.0,253,254,1,2.6268494507223816,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.8744661530626313,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.248987821524372,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,4.957559909884626,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,14.65286694326275,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,28.172365811920976,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.761892729165748,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.683527610254393,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.9762351134205165,0.02,1.0,1,ok
frontend,14,250.0,252.0,250,252,2,3.13788343005706,0.02,1.0,1,ok
frontend,15,252.0,253.0,252,253,1,2.610536444812667,0.02,1.0,1,ok
frontend,16,253.0,254.0,253,254,1,2.6371279890703914,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.8569768933996287,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.06400784998055,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.015047064267745,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,14.308452220649789,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.760693318220167,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.76034851502548,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.70802454947485,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.9236497787836795,0.02,1.0,1,ok
frontend,14,250.0,253.0,250,253,3,5.678590970386276,0.02,1.0,1,ok
frontend,15,253.0,254.0,253,254,1,2.6626537821807292,0.02,1.0,1,ok
frontend,16,254.0,255.0,254,255,1,2.0274294348242363,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.8398373484292271,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.88272774114722,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.069828474927183,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,13.970038139826816,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.35643336202026,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.723506845635338,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.651655012788186,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,5.19631745612459,0.02,1.0,1,ok
frontend,14,250.0,253.0,250,253,3,5.6689628825247125,0.02,1.0,1,ok
frontend,15,253.0,254.0,253,254,1,2.7472761031523363,0.02,1.0,1,ok
frontend,16,254.0,255.0,254,255,1,2.42334887073041,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.8230407487518167,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.705073196614213,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.121820174281239,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,13.637605737415807,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,26.959356786125092,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.635720817549398,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.778587882544967,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.942370137436265,0.02,1.0,1,ok
frontend,14,250.0,253.0,250,253,3,5.7032637566944135,0.02,1.0,1,ok
frontend,15,253.0,254.0,253,254,1,2.759277437099773,0.02,1.0,1,ok
frontend,16,254.0,255.0,254,255,1,2.448876850474749,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.8065802239199961,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.53097180665152,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.1709635676650025,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,13.311135316947768,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,26.569242558961097,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.695113808820985,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.755736026537296,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.866094584029123,0.02,1.0,1,ok
frontend,14,250.0,254.0,250,254,4,8.026191690244284,0.02,1.0,1,ok
frontend,15,254.0,255.0,254,255,1,2.4141127342251325,0.02,1.0,1,ok
frontend,16,255.0,256.0,255,256,1,2.0258230427491064,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.7904489933469553,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.36035260767632,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.217221266436546,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,12.99060532281062,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,26.18588004001257,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.636061732924354,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.711933340849926,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,5.118036004350559,0.02,1.0,1,ok
frontend,14,250.0,254.0,250,254,4,8.272906825581078,0.02,1.0,1,ok
frontend,15,254.0,255.0,254,255,1,2.522400243168984,0.02,1.0,1,ok
frontend,16,255.0,256.0,255,256,1,2.348257155259593,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.7746402242557273,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.193145494953672,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.260573860086987,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,12.675992429149579,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,25.80906368738047,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.556387980002086,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.907223700181707,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.800509340314077,0.02,1.0,1,ok
frontend,14,250.0,254.0,250,254,4,8.352089803641192,0.02,1.0,1,ok
frontend,15,254.0,255.0,254,255,1,2.524411657780891,0.02,1.0,1,ok
frontend,16,255.0,256.0,255,256,1,2.3284256950467808,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.7591472965547144,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.029282345652307,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.301017566806281,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,12.367272185440317,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,25.43859988265041,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.538160338433343,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.896934968337314,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.461770586811235,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,10.217105171030438,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.3877029455232686,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,1.9858528157931459,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.7439643118233529,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.868696287762008,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.338561134587355,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,12.064418767284081,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,25.07429604912706,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.528758314640196,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.841753977642336,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.436283213512533,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,10.375416013627326,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.3921973758627235,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,2.5505784042999853,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.7290852616636696,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.711322411000786,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.373225035189536,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,11.767405431754598,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,24.71597317248832,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.445843560298176,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.995380595675355,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,3.6154425584824956,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,10.516517768482478,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.4335960623643977,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,2.5622080254150212,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.7145038361664583,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.557095841449053,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.405038388380594,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,11.47620384773146,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,24.363455341048805,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.38329909296829,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,15.036655507238043,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,3.370948286950538,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,10.915633246395993,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.512387136331577,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,2.5775652471601576,0.02,1.0,1,ok
frontend,5,141.0,144.0,141,144,3,0.7002140253018329,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.405953975454539,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.4340383414541895,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,11.190785188356907,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,24.016577336192718,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.315093666425252,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,15.205570642101353,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,3.1850084920573734,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,12.275361142175115,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.705068577370395,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,2.6954800743213245,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.257835141882294,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.460269269904354,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,24.203633120947107,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.596473325254454,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.800907655801577,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,15.616227477083612,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,2.5216678866586686,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,10.170465095995894,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.694841932846924,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,2.991380649739826,0.02,1.0,1,ok
frontend,17,257.0,258.0,257,258,1,2.7502111731767247,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.112677805243496,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.483779148100225,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,24.920959724891524,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.400633974328038,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.867158449612024,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,15.062474132549502,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,3.302028010170733,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,10.114989410024199,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.3353206508851727,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,2.290136183872123,0.02,1.0,1,ok
frontend,17,257.0,258.0,257,258,1,2.7573399849530276,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.970424298179996,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.504621934168647,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.868260307296964,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.179446870338428,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.740660423195685,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,15.03596177517713,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.078884378226197,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.892162965329645,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,2.332204245346973,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,2.354968722943639,0.02,1.0,1,ok
frontend,17,257.0,258.0,257,258,1,2.4083942171650277,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.831015591893151,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.522854748158171,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.86268521577872,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,26.684107888791882,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.48362822699207,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.893471959293722,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.386580416813993,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.602076221459193,0.02,1.0,1,ok
frontend,15,255.0,257.0,255,257,2,4.30436219350567,0.02,1.0,1,ok
frontend,16,257.0,258.0,257,258,1,2.3364505305388654,0.02,1.0,1,ok
frontend,17,258.0,259.0,258,259,1,2.4453781082863766,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.694394661069498,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.538536791663925,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,26.107382794710347,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,26.91280709199208,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.508953209029354,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.90748060587999,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.52629761350017,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.643231871287268,0.02,1.0,1,ok
frontend,15,255.0,257.0,255,257,2,4.39688199345155,0.02,1.0,1,ok
frontend,16,257.0,258.0,257,258,1,2.3256941783893215,0.02,1.0,1,ok
frontend,17,258.0,259.0,258,259,1,2.563214957241532,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.560506775768805,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.55173092601566,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.63646056951876,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.267821582070724,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.5696450891316,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.937580673182321,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.479731487372233,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.643058873735866,0.02,1.0,1,ok
frontend,15,255.0,257.0,255,257,2,4.449617809025091,0.02,1.0,1,ok
frontend,16,257.0,258.0,257,258,1,2.3743599586279873,0.02,1.0,1,ok
frontend,17,258.0,259.0,258,259,1,2.5912334268595156,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.429296426314736,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.562500365953642,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.858536025758053,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.15731111839833,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.64710662883699,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.923363465725073,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.50837455135611,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.566976086974856,0.02,1.0,1,ok
frontend,15,255.0,258.0,255,258,3,6.476948740018681,0.02,1.0,1,ok
frontend,16,258.0,259.0,258,259,1,2.6568378969465165,0.02,1.0,1,ok
frontend,17,259.0,260.0,259,260,1,2.3812896542713005,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.300710942881689,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.5709107561039115,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,26.039125564813755,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.08179606421881,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.69224534469579,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.826611819172054,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.475218958076415,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.5431684785968,0.02,1.0,1,ok
frontend,15,255.0,258.0,255,258,3,6.518209648294758,0.02,1.0,1,ok
frontend,16,258.0,259.0,258,259,1,2.614010127790294,0.02,1.0,1,ok
frontend,17,259.0,260.0,259,260,1,2.665562675261931,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.174697313992923,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.577028345477176,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.861607542382878,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.16145547280842,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.78687003085353,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.845493908454044,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.4117773667844515,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.552086927117397,0.02,1.0,1,ok
frontend,15,255.0,258.0,255,258,3,6.621497510924078,0.02,1.0,1,ok
frontend,16,258.0,259.0,258,259,1,2.613647011238879,0.02,1.0,1,ok
frontend,17,259.0,260.0,259,260,1,2.6394036121446502,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,6.0512039120343015,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.580919972702376,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.58967852602153,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.199691394137275,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.8053129097346,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.896524713616332,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.416403885308359,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.60058906769276,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,8.778493910378815,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,2.7499677084579743,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,2.2309858428553295,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,5.930180070004477,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.582652923834614,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.689520936939736,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.19946004429302,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.89884793115519,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.891955673991028,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.601165301519259,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.47864035728356,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,8.909489375675829,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,2.7491537209512344,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,2.2961488246593365,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,5.811576137949177,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.582293381646653,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.738212363607303,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.21360520524769,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.905719180972905,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.878704838950801,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.492281141027484,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.511248654603875,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,8.939293520460875,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,2.756816552697932,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,2.3035883614345183,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,5.695344661348346,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.579908615203871,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.21996606576181,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.29749142058461,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.917544284827546,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.920062645064812,0.02,1.0,1,ok
frontend,13,241.0,250.0,241,250,9,4.440946018206826,0.02,1.0,1,ok
frontend,14,250.0,255.0,250,255,5,9.591184052084705,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,9.040276078964418,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,2.7697525524230455,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,2.308715898408397,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,5.581437428651005,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,5.575563980739686,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.638327381816094,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,27.105304066252085,0.02,1.0,1,ok
frontend,11,225.0,233.0,225,233,8,30.891140344236906,0.02,1.0,1,ok
frontend,12,233.0,241.0,233,241,8,14.918114378842127,0.02,1.0,1,ok
