stage,pose_ix,prev_stamp,curr_stamp,prev_frame_index,curr_frame_index,gap,residual_deg,alpha,row_scale,applied,reason
frontend,14,251.0,255.0,251,255,4,17.505079782784705,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,4.303134222028959,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,4.306928705364069,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.806928338906667,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.620887902339443,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,10.17828470108418,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,32.626705192847474,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.43210060644267,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.04766387246441,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.316383221336647,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.222713455459793,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,4.387926714999548,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,4.289924264095298,0.02,1.0,1,ok
frontend,17,257.0,258.0,257,258,1,3.9035518870849497,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.610789646432988,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.653965384835381,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,9.891640766197545,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,32.112832682437734,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.44785710181506,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.172946270255483,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.178568615667134,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.52627089855639,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,4.551006699214063,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,4.428565922962105,0.02,1.0,1,ok
frontend,17,257.0,258.0,257,258,1,4.216452497298959,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.418574546106385,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.682988210546464,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,9.611828338193051,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,31.60689106835633,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.462554373570626,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.144459310504065,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.843720450476036,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,19.038355396398664,0.02,1.0,1,ok
frontend,15,255.0,256.0,255,256,1,4.575241524172396,0.02,1.0,1,ok
frontend,16,256.0,257.0,256,257,1,4.488515752736077,0.02,1.0,1,ok
frontend,17,257.0,258.0,257,258,1,4.251213082556959,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.230203693923366,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.708078091585094,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,9.338858517802846,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,31.108727431985752,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.35754421940074,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.21523864777389,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.888195468327453,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.90989137090367,0.02,1.0,1,ok
frontend,15,255.0,257.0,255,257,2,8.355045409331693,0.02,1.0,1,ok
frontend,16,257.0,258.0,257,258,1,4.208425145744135,0.02,1.0,1,ok
frontend,17,258.0,259.0,258,259,1,3.721370807796057,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,9.045599587574433,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.729354605413382,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,9.072742588906296,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,30.618194798083707,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.24541930154818,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.190255301368943,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.915205870984312,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.28350265730439,0.02,1.0,1,ok
frontend,15,255.0,257.0,255,257,2,8.054534092105426,0.02,1.0,1,ok
frontend,16,257.0,258.0,257,258,1,3.994877946861746,0.02,1.0,1,ok
frontend,17,258.0,259.0,258,259,1,3.582494910988289,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.864688043904565,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.746938654875247,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,8.813491442310841,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,30.135150127745355,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.1264503069842,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.005057619869344,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.768793038735692,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,19.295389075183603,0.02,1.0,1,ok
frontend,15,255.0,257.0,255,257,2,8.109955350849559,0.02,1.0,1,ok
frontend,16,257.0,258.0,257,258,1,4.013136231833863,0.02,1.0,1,ok
frontend,17,258.0,259.0,258,259,1,3.665158877155514,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.687394411122098,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.760949318799537,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,8.561116409832726,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,29.659454349029183,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.0009040263738,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,28.97411258136593,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.812627389912477,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,20.92762610061367,0.02,1.0,1,ok
frontend,15,255.0,258.0,255,258,3,12.050340146972202,0.02,1.0,1,ok
frontend,16,258.0,259.0,258,259,1,3.9180659843670975,0.02,1.0,1,ok
frontend,17,259.0,260.0,259,260,1,3.2998716680047666,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.513646143416459,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.771504261660209,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,8.315628937724089,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,29.19097363136405,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,34.869038523171966,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.01429763582133,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.775714950952693,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,20.972196755843157,0.02,1.0,1,ok
frontend,15,255.0,258.0,255,258,3,11.869111061256882,0.02,1.0,1,ok
frontend,16,258.0,259.0,258,259,1,3.640547698109792,0.02,1.0,1,ok
frontend,17,259.0,260.0,259,260,1,3.3438036939776676,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.343372134600427,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.778719157374758,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,8.077039985923893,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,28.729577810793348,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,34.73110771007607,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,28.916347728695158,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.76493851462079,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,20.88041449436521,0.02,1.0,1,ok
frontend,15,255.0,258.0,255,258,3,12.098434869034433,0.02,1.0,1,ok
frontend,16,258.0,259.0,258,259,1,3.550649614708796,0.02,1.0,1,ok
frontend,17,259.0,260.0,259,260,1,3.3149878590442396,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.176503664055426,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.782706997181632,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,7.845360883195046,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,38.790217080202595,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.21092667055214,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.076333826006216,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.692280798837453,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,20.588791897711374,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,15.089162342751875,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.639703689444586,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.3468342931106516,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,8.012973895337494,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.783582490115027,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,7.62060376004956,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,40.119782611949304,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.44144494911798,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,28.817041315933903,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.478941249014785,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,19.897870347483284,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.854059048112113,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.490429967314219,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.392812351901367,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.852713940399659,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.781456020235977,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,7.402778952388151,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,40.09997662147521,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.44796422743293,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,28.96596776504449,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.499902440730144,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,20.19312829454808,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,15.285577406170978,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.44278370192692,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.3904824517890684,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.695658765471765,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.776434239542487,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,7.191897765644176,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.92089080315863,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.40837550181705,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,28.907962490135827,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.601424006295685,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,20.303650914862313,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,15.352223250688036,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.416246911917958,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.4162272111631027,0.02,1.0,1,ok
frontend,6,144.0,180.0,144,180,36,,,,0,gap_too_large
frontend,7,180.0,192.0,180,192,12,7.541746059016031,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,7.768625473451598,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,6.987969931967179,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.825099421695754,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.39889210026215,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,28.835140666841145,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,11.691284653393897,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,20.14194380159685,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,15.435566060875765,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.4258854771804623,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.4328494615679954,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,7.390911175324966,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,11.085494534825589,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,28.090492490826684,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.069205117295475,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.25052500146373,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.032623403153163,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.830996941816553,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.847582310158597,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.770348837518288,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.4714668830552347,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.3627591258309213,0.02,1.0,1,ok
frontend,18,261.0,262.0,261,262,1,3.0197897804871157,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,7.243093050348254,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,12.518910893739866,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.38461043265238,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,38.98468664402124,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.11136192041665,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.425512131773235,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.794962419858905,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.69335312409517,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,15.2174393111091,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.5008881646919137,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.3266178455129976,0.02,1.0,1,ok
frontend,18,261.0,262.0,261,262,1,3.130675185523673,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,7.098230549745818,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,12.858269434742429,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.38559135024061,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.074550443733564,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.0037532859913,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.45732191207516,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.763858852002738,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.40667766183802,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,15.501817348392992,0.02,1.0,1,ok
frontend,16,259.0,260.0,259,260,1,3.4765841366627286,0.02,1.0,1,ok
frontend,17,260.0,261.0,260,261,1,3.3134789069665,0.02,1.0,1,ok
frontend,18,261.0,262.0,261,262,1,3.1373156132709075,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.956266710259888,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.11945124720519,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.27133884058228,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.07447443095754,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.08857974228257,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.3088554668114,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.790567711139115,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.19620053107597,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,15.113094658268379,0.02,1.0,1,ok
frontend,16,259.0,261.0,259,261,2,6.844124478251547,0.02,1.0,1,ok
frontend,17,261.0,262.0,261,262,1,3.2574189871940313,0.02,1.0,1,ok
frontend,18,262.0,263.0,262,263,1,2.5650653189331694,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.817140418348328,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.169018699051897,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.22023394060553,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.10404735401162,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.13586431656692,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.21014185419241,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.734781087454316,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.058597225930534,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.600677149539749,0.02,1.0,1,ok
frontend,16,259.0,261.0,259,261,2,6.714943724905292,0.02,1.0,1,ok
frontend,17,261.0,262.0,261,262,1,3.15876432900646,0.02,1.0,1,ok
frontend,18,262.0,263.0,262,263,1,2.8033659729843095,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.680797685921217,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.24064563616498,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.18947102065728,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.11662311420944,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.1541446702797,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.187379147043345,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.721791562800219,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.276983943732564,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.632227270452605,0.02,1.0,1,ok
frontend,16,259.0,261.0,259,261,2,6.673415430140588,0.02,1.0,1,ok
frontend,17,261.0,262.0,261,262,1,3.123543696823896,0.02,1.0,1,ok
frontend,18,262.0,263.0,262,263,1,2.791931469761205,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.547182544359081,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.315232054471329,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.187704281049253,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.1377511054174,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.1643265635659,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.17337789804648,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.688902919541395,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.06625191598514,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.721024909129149,0.02,1.0,1,ok
frontend,16,259.0,262.0,259,262,3,9.7702349007055,0.02,1.0,1,ok
frontend,17,262.0,263.0,262,263,1,2.9424053479546117,0.02,1.0,1,ok
frontend,18,263.0,264.0,263,264,1,2.3575054385122187,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.416237810271429,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.389967582246063,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.189094260921273,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.124088626131304,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.182371983108375,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.14851057999464,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.639857094488358,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,17.9243130548169,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.648569793829566,0.02,1.0,1,ok
frontend,16,259.0,262.0,259,262,3,9.610020602538741,0.02,1.0,1,ok
frontend,17,262.0,263.0,262,263,1,2.9194126277666297,0.02,1.0,1,ok
frontend,18,263.0,264.0,263,264,1,2.4104313921554654,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.287913641387746,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.48199076377629,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,29.182525841262542,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.08588922220426,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.199391850530986,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.15405654890596,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.615540339980749,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.113861840329196,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.726741470589172,0.02,1.0,1,ok
frontend,16,259.0,262.0,259,262,3,9.522626330361641,0.02,1.0,1,ok
frontend,17,262.0,263.0,262,263,1,2.891432336404902,0.02,1.0,1,ok
frontend,18,263.0,264.0,263,264,1,2.4046446632376997,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.162155923055514,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.29153316754903,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,28.426741291703483,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,38.998455527230625,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.25271795416245,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.10459472257919,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.777459982073136,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.315669778620684,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.711404540772763,0.02,1.0,1,ok
frontend,16,259.0,263.0,259,263,4,12.379533973193363,0.02,1.0,1,ok
frontend,17,263.0,264.0,263,264,1,2.6023946250669083,0.02,1.0,1,ok
frontend,18,264.0,265.0,264,265,1,1.7402782592079231,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,6.038913706188932,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,13.103952220569786,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,27.68900418741579,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.00679538579965,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.19022051175212,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.274397802105184,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.761622593857254,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,17.96201362550574,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.552130442490014,0.02,1.0,1,ok
frontend,16,259.0,263.0,259,263,4,12.132357511755131,0.02,1.0,1,ok
frontend,17,263.0,264.0,263,264,1,2.5962458418348224,0.02,1.0,1,ok
frontend,18,264.0,265.0,264,265,1,1.85570927412746,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,5.918135703537654,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,12.91918441921312,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,26.968941583114734,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,38.994980765302145,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.16844746729611,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.267745534163975,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.753560934443497,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.215167715774133,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.63548236524449,0.02,1.0,1,ok
frontend,16,259.0,263.0,259,263,4,12.111815761622088,0.02,1.0,1,ok
frontend,17,263.0,264.0,263,264,1,2.62841996231482,0.02,1.0,1,ok
frontend,18,264.0,265.0,264,265,1,1.9137141714153347,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,5.799772941347262,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,12.737169088964205,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,26.266186951427773,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.06335097384088,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.17181635530127,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.305558342445803,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.816219046538853,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.293718423496006,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.80023344764765,0.02,1.0,1,ok
frontend,16,259.0,263.0,259,263,4,12.108580130674854,0.02,1.0,1,ok
frontend,17,263.0,264.0,263,264,1,2.6629969473297974,0.02,1.0,1,ok
frontend,18,264.0,265.0,264,265,1,1.9378746126497375,0.02,1.0,1,ok
frontend,7,180.0,192.0,180,192,12,5.683776977883991,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,12.557846917781786,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,25.580381500713962,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.08314865951582,0.02,1.0,1,ok
frontend,11,225.0,232.0,225,232,7,35.180603679960754,0.02,1.0,1,ok
frontend,12,232.0,243.0,232,243,11,29.256229407010263,0.02,1.0,1,ok
frontend,13,243.0,251.0,243,251,8,10.793312863637615,0.02,1.0,1,ok
frontend,14,251.0,255.0,251,255,4,18.47468118297878,0.02,1.0,1,ok
frontend,15,255.0,259.0,255,259,4,14.925872539918938,0.02,1.0,1,ok
frontend,16,259.0,263.0,259,263,4,12.12415449628639,0.02,1.0,1,ok
frontend,17,263.0,264.0,263,264,1,2.6983251900179934,0.02,1.0,1,ok
frontend,18,264.0,265.0,264,265,1,1.9485497296255057,0.02,1.0,1,ok
frontend,8,192.0,206.0,192,206,14,12.306689954465634,0.02,1.0,1,ok
frontend,9,206.0,217.0,206,217,11,24.912917617488986,0.02,1.0,1,ok
frontend,10,217.0,225.0,217,225,8,39.09147731588487,0.02,1.0,1,ok
