stage,pose_ix,prev_stamp,curr_stamp,prev_frame_index,curr_frame_index,gap,residual_deg,alpha,alpha_base,row_scale,confidence,applied,reason
frontend,18,256.0,258.0,256,258,2,1.5586175133329183,0.0005110046863555909,0.002,1.0,0.2555023431777954,1,ok
frontend,7,176.0,191.0,176,191,15,6.2947862074742,0.002,0.002,1.0,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.10896973018829,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.902191408024947,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.755212016466647,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.264452317738142,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605932392388919,0.0009211198687553406,0.002,1.0,0.4605599343776703,1,ok
frontend,13,235.0,239.0,235,239,4,10.755151589868614,,,,0.3894619345664978,0,ok
frontend,14,239.0,244.0,239,244,5,13.396462525987651,,,,0.3348333537578583,0,ok
frontend,15,244.0,248.0,244,248,4,7.274297833767931,0.000688162386417389,0.002,1.0,0.34408119320869446,1,ok
frontend,16,248.0,254.0,248,254,6,7.360061786385173,0.000628140151500702,0.002,1.0,0.31407007575035095,1,ok
frontend,17,254.0,256.0,254,256,2,3.7368008233582204,0.0005945298075675965,0.002,1.0,0.2972649037837982,1,ok
frontend,18,256.0,258.0,256,258,2,1.568831110933043,0.0005520848631858826,0.002,1.0,0.2760424315929413,1,ok
frontend,7,176.0,191.0,176,191,15,6.282196701148851,0.002,0.002,1.0,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.121338306440702,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.8883871733426485,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.728715323270653,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.250669935552303,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605886636532153,0.0009176150560379028,0.002,1.0,0.4588075280189514,1,ok
frontend,13,235.0,239.0,235,239,4,10.75565105546681,,,,0.39704638719558716,0,ok
frontend,14,239.0,244.0,239,244,5,13.40051040791409,,,,0.33737990260124207,0,ok
frontend,15,244.0,248.0,244,248,4,7.2763259579565425,0.0006901645660400391,0.002,1.0,0.34508228302001953,1,ok
frontend,16,248.0,254.0,248,254,6,7.372415630421424,0.0006358586549758911,0.002,1.0,0.31792932748794556,1,ok
frontend,17,254.0,256.0,254,256,2,3.7335239996085168,0.0006000564694404602,0.002,1.0,0.3000282347202301,1,ok
frontend,18,256.0,258.0,256,258,2,1.5573190631691034,0.0005555585026741028,0.002,1.0,0.2777792513370514,1,ok
frontend,7,176.0,191.0,176,191,15,6.269632253421712,0.002,0.002,1.0,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.874610307209618,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.702300727825222,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.236968032529993,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605855112378329,0.0009163545370101929,0.002,1.0,0.45817726850509644,1,ok
frontend,13,235.0,239.0,235,239,4,10.756723536710751,,,,0.40249431133270264,0,ok
frontend,14,239.0,244.0,239,244,5,13.402190503419929,,,,0.33903780579566956,0,ok
frontend,15,244.0,248.0,244,248,4,7.277777602491487,0.0006938660740852356,0.002,1.0,0.3469330370426178,1,ok
frontend,16,248.0,254.0,248,254,6,7.379215462870926,0.000642362892627716,0.002,1.0,0.32118144631385803,1,ok
frontend,17,254.0,256.0,254,256,2,3.734832711734825,0.0006028485298156739,0.002,1.0,0.3014242649078369,1,ok
frontend,18,256.0,258.0,256,258,2,1.5660252686122254,0.0005582882761955262,0.002,1.0,0.27914413809776306,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.860860889921203,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.675968423435653,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.223346017365557,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605818237693528,0.0009167156219482422,0.002,1.0,0.4583578109741211,1,ok
frontend,13,235.0,239.0,235,239,4,10.760365741149238,,,,0.40640494227409363,0,ok
frontend,14,239.0,244.0,239,244,5,13.396108183135622,,,,0.3585803210735321,0,ok
frontend,15,244.0,248.0,244,248,4,7.263104526862976,0.0007147738337516785,0.002,1.0,0.35738691687583923,1,ok
frontend,16,248.0,254.0,248,254,6,7.339888720650844,0.0006965089440345764,0.002,1.0,0.3482544720172882,1,ok
frontend,17,254.0,256.0,254,256,2,3.7462235211396004,0.0006804565191268922,0.002,1.0,0.34022825956344604,1,ok
frontend,18,256.0,258.0,256,258,2,1.5605671750660832,0.0008279851675033569,0.002,1.0,0.41399258375167847,1,ok
frontend,19,258.0,261.0,258,261,3,1.4331823360434088,0.0011716748476028442,0.002,1.0,0.5858374238014221,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.847139133770488,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.649717740973668,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.209803321787284,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605762082321059,0.0009173161387443543,0.002,1.0,0.4586580693721771,1,ok
frontend,13,235.0,239.0,235,239,4,10.760456763024989,,,,0.40768200159072876,0,ok
frontend,14,239.0,244.0,239,244,5,13.40964566741792,,,,0.35670173168182373,0,ok
frontend,15,244.0,248.0,244,248,4,7.283079846149151,0.0007148832082748413,0.002,1.0,0.35744160413742065,1,ok
frontend,16,248.0,254.0,248,254,6,7.403699714823905,0.0006258342266082763,0.002,1.0,0.3129171133041382,1,ok
frontend,17,254.0,256.0,254,256,2,3.745630629639671,0.0005825160145759582,0.002,1.0,0.2912580072879791,1,ok
frontend,18,256.0,258.0,256,258,2,1.573039247113661,0.0005578559041023255,0.002,1.0,0.2789279520511627,1,ok
frontend,19,258.0,261.0,258,261,3,1.4394023493966348,0.0005090094208717346,0.002,1.0,0.2545047104358673,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.833444785440034,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.623548889869617,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.196339662658418,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605685066037468,0.0009179838895797729,0.002,1.0,0.4589919447898865,1,ok
frontend,13,235.0,239.0,235,239,4,10.76204704109127,,,,0.4099169969558716,0,ok
frontend,14,239.0,244.0,239,244,5,13.410487996450085,,,,0.3607783913612366,0,ok
frontend,15,244.0,248.0,244,248,4,7.280715065069411,0.0007190644741058349,0.002,1.0,0.3595322370529175,1,ok
frontend,16,248.0,254.0,248,254,6,7.416436680129521,0.0006402508616447449,0.002,1.0,0.32012543082237244,1,ok
frontend,17,254.0,256.0,254,256,2,3.73822578572455,0.0005967302918434143,0.002,1.0,0.29836514592170715,1,ok
frontend,18,256.0,258.0,256,258,2,1.5724802444352444,0.000562205970287323,0.002,1.0,0.2811029851436615,1,ok
frontend,19,258.0,261.0,258,261,3,1.425834324912841,0.0005384461879730225,0.002,1.0,0.26922309398651123,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.819778099665811,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.59746122650159,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.1829543009233054,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605586327954207,0.000917987585067749,0.002,1.0,0.4589937925338745,1,ok
frontend,13,235.0,239.0,235,239,4,10.768420037609014,,,,0.43772092461586,0,ok
frontend,14,239.0,244.0,239,244,5,13.385522595982328,,,,0.41513124108314514,0,ok
frontend,15,244.0,248.0,244,248,4,7.240527458594966,0.0008202301263809204,0.002,1.0,0.4101150631904602,1,ok
frontend,16,248.0,254.0,248,254,6,7.3709664062418145,0.0007014989852905274,0.002,1.0,0.35074949264526367,1,ok
frontend,17,254.0,258.0,254,258,4,5.146542057963015,0.0007273441553115844,0.002,1.0,0.36367207765579224,1,ok
frontend,18,258.0,261.0,258,261,3,1.4459282470460704,0.000886611819267273,0.002,1.0,0.4433059096336365,1,ok
frontend,19,261.0,264.0,261,264,3,1.904351516861995,0.0011176819801330567,0.002,1.0,0.5588409900665283,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.806138428298723,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.571454913983702,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.169646672230893,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.60547165397462,0.0009198509454727173,0.002,1.0,0.45992547273635864,1,ok
frontend,13,235.0,239.0,235,239,4,10.757386647487628,,,,0.4372614920139313,0,ok
frontend,14,239.0,244.0,239,244,5,13.386449675317676,,,,0.3411766588687897,0,ok
frontend,15,244.0,248.0,244,248,4,7.268509116411749,0.0006826863288879395,0.002,1.0,0.3413431644439697,1,ok
frontend,16,248.0,254.0,248,254,6,7.369064191867948,0.0006359127759933471,0.002,1.0,0.3179563879966736,1,ok
frontend,17,254.0,258.0,254,258,4,5.207419940735783,0.0005697258710861206,0.002,1.0,0.2848629355430603,1,ok
frontend,18,258.0,261.0,258,261,3,1.459733354911131,0.0005448299050331115,0.002,1.0,0.2724149525165558,1,ok
frontend,19,261.0,264.0,261,264,3,1.7054097745908812,0.0005204141736030579,0.002,1.0,0.26020708680152893,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.792526420894653,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.5455289645846015,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.156416207382371,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605325178380504,0.0009216675758361816,0.002,1.0,0.4608337879180908,1,ok
frontend,13,235.0,239.0,235,239,4,10.759714808592749,,,,0.4396255612373352,0,ok
frontend,14,239.0,244.0,239,244,5,13.389008032577204,,,,0.3514264225959778,0,ok
frontend,15,244.0,248.0,244,248,4,7.2735406322834475,0.0007030224800109863,0.002,1.0,0.35151124000549316,1,ok
frontend,16,248.0,254.0,248,254,6,7.376988279756676,0.000653041124343872,0.002,1.0,0.32652056217193604,1,ok
frontend,17,254.0,258.0,254,258,4,5.224163746825957,0.0005942748188972473,0.002,1.0,0.29713740944862366,1,ok
frontend,18,258.0,261.0,258,261,3,1.4563951916570734,0.0005630207657814026,0.002,1.0,0.2815103828907013,1,ok
frontend,19,261.0,264.0,261,264,3,1.6506479159021403,0.0005671440362930298,0.002,1.0,0.2835720181465149,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.778941386875568,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.519683238722216,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.1432630187323065,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.605147489518632,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.766642356935128,,,,0.4396124482154846,0,ok
frontend,14,239.0,244.0,239,244,5,13.375674665872914,,,,0.4186488091945648,0,ok
frontend,15,244.0,248.0,244,248,4,7.2444851026847,0.0006538252830505371,0.002,1.0,0.32691264152526855,1,ok
frontend,16,248.0,254.0,248,254,6,7.353019066675938,0.0007109870910644531,0.002,1.0,0.35549354553222656,1,ok
frontend,17,254.0,261.0,254,261,7,4.6743570280816735,0.0007314960360527039,0.002,1.0,0.36574801802635193,1,ok
frontend,18,261.0,264.0,261,264,3,1.693074005138667,0.0008369835615158082,0.002,1.0,0.41849178075790405,1,ok
frontend,19,264.0,266.0,264,266,2,3.7081744958449727,0.0011572681665420533,0.002,1.0,0.5786340832710266,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.7653832373006315,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.493918054201892,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.130186376935004,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.595674983323892,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.773572726394546,,,,0.43835151195526123,0,ok
frontend,14,239.0,244.0,239,244,5,13.383139465639191,,,,0.34947073459625244,0,ok
frontend,15,244.0,248.0,244,248,4,7.260549455552175,0.0006624057888984681,0.002,1.0,0.331202894449234,1,ok
frontend,16,248.0,254.0,248,254,6,7.3789039587812555,0.0006510995030403138,0.002,1.0,0.32554975152015686,1,ok
frontend,17,254.0,261.0,254,261,7,4.7070805834500815,0.0005791947841644287,0.002,1.0,0.28959739208221436,1,ok
frontend,18,261.0,264.0,261,264,3,1.638675061779761,0.0005626195669174195,0.002,1.0,0.2813097834587097,1,ok
frontend,19,264.0,266.0,264,266,2,3.639309179495528,0.000495895653963089,0.002,1.0,0.2479478269815445,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.7518523622238265,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.468233877579563,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.117185882955881,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.586205284179462,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.78050602560384,,,,0.4394439458847046,0,ok
frontend,14,239.0,244.0,239,244,5,13.383047205294284,,,,0.36107903718948364,0,ok
frontend,15,244.0,248.0,244,248,4,7.262365030717446,0.0006698524951934815,0.002,1.0,0.3349262475967407,1,ok
frontend,16,248.0,254.0,248,254,6,7.385853771306627,0.0006654021143913269,0.002,1.0,0.33270105719566345,1,ok
frontend,17,254.0,261.0,254,261,7,4.72671402406998,0.000603588342666626,0.002,1.0,0.301794171333313,1,ok
frontend,18,261.0,264.0,261,264,3,1.6408758437208784,0.0005739979743957519,0.002,1.0,0.286998987197876,1,ok
frontend,19,264.0,266.0,264,266,2,3.5982979827557107,0.0005335937142372132,0.002,1.0,0.26679685711860657,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.7383487984321215,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.44262953863568,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.104261122029117,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.576738920604686,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.787442214489722,,,,0.4395904541015625,0,ok
frontend,14,239.0,244.0,239,244,5,13.382397462514705,,,,0.36527442932128906,0,ok
frontend,15,244.0,248.0,244,248,4,7.263510725566529,0.0006748340129852295,0.002,1.0,0.33741700649261475,1,ok
frontend,16,248.0,254.0,248,254,6,7.38633817287183,0.0006672282218933105,0.002,1.0,0.3336141109466553,1,ok
frontend,17,254.0,261.0,254,261,7,4.732688294982972,0.0006065832972526551,0.002,1.0,0.3032916486263275,1,ok
frontend,18,261.0,264.0,261,264,3,1.641575701198543,0.0005791760683059692,0.002,1.0,0.2895880341529846,1,ok
frontend,19,264.0,266.0,264,266,2,3.6024456330969445,0.0005326481461524964,0.002,1.0,0.26632407307624817,1,ok
frontend,8,191.0,216.0,191,216,25,18.133682326827003,,,,1.0,0,ok
frontend,9,216.0,220.0,216,220,4,6.7248721187418194,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.417104828315955,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.091411330407823,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.567275674310846,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.794381198359183,,,,0.44036802649497986,0,ok
frontend,14,239.0,244.0,239,244,5,13.382498742626074,,,,0.3704252243041992,0,ok
frontend,15,244.0,248.0,244,248,4,7.263531773847643,0.000678529441356659,0.002,1.0,0.33926472067832947,1,ok
frontend,16,248.0,254.0,248,254,6,7.394171454024717,0.0006697156429290771,0.002,1.0,0.3348578214645386,1,ok
frontend,17,254.0,261.0,254,261,7,4.7325946945401585,0.0006134884953498841,0.002,1.0,0.306744247674942,1,ok
frontend,18,261.0,264.0,261,264,3,1.6383547841653512,0.000581343412399292,0.002,1.0,0.290671706199646,1,ok
frontend,19,264.0,266.0,264,266,2,3.5959586693280623,0.0005366635918617248,0.002,1.0,0.2683317959308624,1,ok
frontend,9,216.0,220.0,216,220,4,6.711422676429368,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.391659513134685,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.078636617636329,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.55781560030848,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.801322825501874,,,,0.44146105647087097,0,ok
frontend,14,239.0,244.0,239,244,5,13.38240715942596,,,,0.37334951758384705,0,ok
frontend,15,244.0,248.0,244,248,4,7.258264727200325,0.0007091444730758667,0.002,1.0,0.35457223653793335,1,ok
frontend,16,248.0,254.0,248,254,6,7.371911252896472,0.0006803082227706909,0.002,1.0,0.34015411138534546,1,ok
frontend,17,254.0,261.0,254,261,7,4.736991944648728,0.0006673491597175598,0.002,1.0,0.3336745798587799,1,ok
frontend,18,261.0,264.0,261,264,3,1.7100701053213654,0.0006565289497375489,0.002,1.0,0.3282644748687744,1,ok
frontend,19,264.0,266.0,264,266,2,3.6203849193666606,0.0008012289404869079,0.002,1.0,0.400614470243454,1,ok
frontend,20,266.0,268.0,266,268,2,3.7545248849646673,0.0011543971300125122,0.002,1.0,0.5771985650062561,1,ok
frontend,9,216.0,220.0,216,220,4,6.697999765390899,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.366293855751097,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.065936250841859,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.548358995502747,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.808267269742103,,,,0.44191473722457886,0,ok
frontend,14,239.0,244.0,239,244,5,13.381300914092408,,,,0.3747718930244446,0,ok
frontend,15,244.0,248.0,244,248,4,7.262635642930058,0.0007086467742919922,0.002,1.0,0.3543233871459961,1,ok
frontend,16,248.0,254.0,248,254,6,7.392842777244889,0.0006816723346710205,0.002,1.0,0.34083616733551025,1,ok
frontend,17,254.0,261.0,254,261,7,4.73214854120439,0.0005998820662498474,0.002,1.0,0.2999410331249237,1,ok
frontend,18,261.0,264.0,261,264,3,1.6457801276885147,0.0005586374402046203,0.002,1.0,0.2793187201023102,1,ok
frontend,19,264.0,266.0,264,266,2,3.6034252438388874,0.0005306500196456909,0.002,1.0,0.26532500982284546,1,ok
frontend,20,266.0,268.0,266,268,2,3.6290201385436083,0.0004836743175983429,0.002,1.0,0.24183715879917145,1,ok
frontend,9,216.0,220.0,216,220,4,6.684603693070155,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.341007927225692,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.053309146414927,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.538905620074027,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.815214408342857,,,,0.44219064712524414,0,ok
frontend,14,239.0,244.0,239,244,5,13.382166503683491,,,,0.37615716457366943,0,ok
frontend,15,244.0,248.0,244,248,4,7.263885878691391,0.0007108912467956543,0.002,1.0,0.35544562339782715,1,ok
frontend,16,248.0,254.0,248,254,6,7.398864207786778,0.000682775616645813,0.002,1.0,0.3413878083229065,1,ok
frontend,17,254.0,261.0,254,261,7,4.723224161366368,0.0006096106171607971,0.002,1.0,0.30480530858039856,1,ok
frontend,18,261.0,264.0,261,264,3,1.627932957009328,0.0005700448751449585,0.002,1.0,0.28502243757247925,1,ok
frontend,19,264.0,266.0,264,266,2,3.6002733785735446,0.0005373350977897645,0.002,1.0,0.2686675488948822,1,ok
frontend,20,266.0,268.0,266,268,2,3.620907081666931,0.0005132998824119568,0.002,1.0,0.2566499412059784,1,ok
frontend,9,216.0,220.0,216,220,4,6.671234459345015,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.315800385265311,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.040755338786193,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.529455415919418,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.82216425237264,,,,0.4427332580089569,0,ok
frontend,14,239.0,244.0,239,244,5,13.361504811230807,,,,0.3980717658996582,0,ok
frontend,15,244.0,248.0,244,248,4,7.244215759151163,0.0008104670643806457,0.002,1.0,0.4052335321903229,1,ok
frontend,16,248.0,254.0,248,254,6,7.344613377118681,0.0007804950475692749,0.002,1.0,0.39024752378463745,1,ok
frontend,17,254.0,261.0,254,261,7,4.701457523890729,0.0006758225560188294,0.002,1.0,0.3379112780094147,1,ok
frontend,18,261.0,266.0,261,266,5,5.220524760258573,0.0007119181156158448,0.002,1.0,0.35595905780792236,1,ok
frontend,19,266.0,268.0,266,268,2,3.6532049913644538,0.0008691530227661133,0.002,1.0,0.43457651138305664,1,ok
frontend,20,268.0,271.0,268,271,3,2.891201679647005,0.001126868486404419,0.002,1.0,0.5634342432022095,1,ok
frontend,9,216.0,220.0,216,220,4,6.657892058237849,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.290671294697332,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.02827450554421,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.520008993167549,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.829116839941523,,,,0.44203445315361023,0,ok
frontend,14,239.0,244.0,239,244,5,13.369969722745186,,,,0.3990655541419983,0,ok
frontend,15,244.0,248.0,244,248,4,7.252618304372992,0.0006823590397834778,0.002,1.0,0.3411795198917389,1,ok
frontend,16,248.0,254.0,248,254,6,7.354590923502261,0.000663305401802063,0.002,1.0,0.3316527009010315,1,ok
frontend,17,254.0,261.0,254,261,7,4.712049194886514,0.0006073463559150696,0.002,1.0,0.3036731779575348,1,ok
frontend,18,261.0,266.0,261,266,5,5.190532120854112,0.0005534542202949524,0.002,1.0,0.2767271101474762,1,ok
frontend,19,266.0,268.0,266,268,2,3.625268458025923,0.0005333399176597596,0.002,1.0,0.26666995882987976,1,ok
frontend,20,268.0,271.0,268,271,3,2.8194119237691613,0.0005171988010406495,0.002,1.0,0.2585994005203247,1,ok
frontend,9,216.0,220.0,216,220,4,6.644576064770565,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.2656210289841985,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.015866131166541,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.510565942689091,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.836071926190096,,,,0.44434815645217896,0,ok
frontend,14,239.0,244.0,239,244,5,13.373068737978533,,,,0.4023444652557373,0,ok
frontend,15,244.0,248.0,244,248,4,7.256785624704522,0.0007046656012535096,0.002,1.0,0.35233280062675476,1,ok
frontend,16,248.0,254.0,248,254,6,7.370724684230982,0.0006812661290168762,0.002,1.0,0.3406330645084381,1,ok
frontend,17,254.0,261.0,254,261,7,4.711180625465851,0.0006175568699836731,0.002,1.0,0.30877843499183655,1,ok
frontend,18,261.0,266.0,261,266,5,5.1809972625617835,0.0005728660821914673,0.002,1.0,0.28643304109573364,1,ok
frontend,19,266.0,268.0,266,268,2,3.6208305603006177,0.0005489954352378845,0.002,1.0,0.27449771761894226,1,ok
frontend,20,268.0,271.0,268,271,3,2.84119986335654,0.0005543345212936402,0.002,1.0,0.27716726064682007,1,ok
frontend,9,216.0,220.0,216,220,4,6.631286909522053,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.240649924313842,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.0035297512991,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.501126292904418,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.843029533727794,,,,1.0,0,ok
frontend,14,239.0,244.0,239,244,5,13.373068737978533,,,,0.4022824466228485,0,ok
frontend,15,244.0,248.0,244,248,4,7.260859259540691,0.0008267269134521484,0.002,1.0,0.4133634567260742,1,ok
frontend,16,248.0,254.0,248,254,6,7.333705066087183,0.0006306791305541993,0.002,1.0,0.3153395652770996,1,ok
frontend,17,254.0,261.0,254,261,7,4.703954945867114,0.0006803584694862366,0.002,1.0,0.3401792347431183,1,ok
frontend,18,261.0,268.0,261,268,7,8.67490780549599,0.0007232439517974854,0.002,1.0,0.3616219758987427,1,ok
frontend,19,268.0,271.0,268,271,3,2.856302024883905,0.000832001805305481,0.002,1.0,0.4160009026527405,1,ok
frontend,20,271.0,274.0,271,274,3,1.3795853985328452,0.0011678056716918947,0.002,1.0,0.5839028358459473,1,ok
frontend,9,216.0,220.0,216,220,4,6.618024520613395,0.002,0.002,1.0,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.215756850744883,0.002,0.002,1.0,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.991264518935225,0.002,0.002,1.0,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.491690129029356,0.002,0.002,1.0,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.849989479582076,,,,1.0,0,ok
frontend,14,239.0,244.0,239,244,5,13.373068737978533,,,,0.4025301933288574,0,ok
frontend,15,244.0,248.0,244,248,4,7.266742066547353,0.0006988545060157776,0.002,1.0,0.3494272530078888,1,ok
frontend,16,248.0,254.0,248,254,6,7.362438279216582,0.0006361768841743469,0.002,1.0,0.31808844208717346,1,ok
frontend,17,254.0,261.0,254,261,7,4.702824828776993,0.0006182878613471985,0.002,1.0,0.30914393067359924,1,ok
