frame_id,frame_index,filename,timestamp_sec,timestamp_ns,prev_timestamp_sec,prev_timestamp_ns,dt,imu_count,imu_used_steps,dr_x,dr_y,dr_z,dr_norm,dr_norm_deg,dq_w,dq_x,dq_y,dq_z,dv_x,dv_y,dv_z,dp_x,dp_y,dp_z,gyro_norm_mean,acc_norm_mean,imu_weight,imu_valid,imu_reason,integration_method,dr_raw_x,dr_raw_y,dr_raw_z
413,413,1413394902205760512.png,1413394902.2057605,1413394902205760512,1413394902.1557603,1.4133949021557604e+18,0.050000128,11,10,-0.007423964998666643,0.0349367881157148,0.004086051482486977,0.035949829441,2.059773501,0.99983845557,0.017485922175,0.004070147336,-0.000859761427,0.42464306991,0.014261752319,-0.150692557755,0.010745275584,0.00030228513,-0.003708685095,0.722549750569,9.018908334843,0.001,1,ok,boundary_interp_midpoint_so3,0.034973727641,0.008140733041,-0.001719615454
414,414,1413394902255760384.png,1413394902.2557604,1413394902255760384,1413394902.2057605,1.4133949022057605e+18,0.049999872,11,10,-0.008998734859459631,0.033074167301586306,0.005030616936980846,0.034643684541,1.984936911,0.999849980641,0.016573715155,0.00483291133,-0.001403974938,0.450626602723,0.013093739149,-0.150531650686,0.010764396979,0.000407782984,-0.003755605108,0.695925046592,9.517734012653,0.001,1,ok,boundary_interp_midpoint_so3,0.033149087995,0.009666306042,-0.0028080903
415,415,1413394902305760512.png,1413394902.3057606,1413394902305760512,1413394902.2557604,1.4133949022557604e+18,0.050000128,11,10,-0.014323795420823833,0.030807271846898323,0.0063262316189933495,0.034558361079,1.980048237,0.999850718674,0.015432846641,0.007464251139,-0.002156980781,0.432569361495,0.016002727331,-0.152225761214,0.01071897035,0.000509047717,-0.003677109329,0.69349022452,9.183235212803,0.001,1,ok,boundary_interp_midpoint_so3,0.030867229264,0.01492924517,-0.004314176239
416,416,1413394902355760384.png,1413394902.3557603,1413394902355760384,1413394902.3057606,1.4133949023057605e+18,0.049999872,11,10,-0.017359540015891142,0.02791988293809422,0.007085104233808924,0.033631416783,1.926938241,0.999858619307,0.013987828456,0.008947028219,-0.002651931041,0.440122926711,0.015531454165,-0.152266093468,0.011012603059,0.000390908618,-0.003778152098,0.67342081138,9.322908696048,0.001,1,ok,boundary_interp_midpoint_so3,0.027976975393,0.017894899778,-0.00530411205
417,417,1413394902405760512.png,1413394902.4057603,1413394902405760512,1413394902.3557603,1.4133949023557604e+18,0.050000128,11,10,-0.0185677040007643,0.026184742215504136,0.005363409966311354,0.032544838657,1.8646819,0.999867607106,0.013049847047,0.009539917484,-0.001860034013,0.447664744951,0.015736274792,-0.169744661572,0.011338237019,0.000344515437,-0.004235372034,0.651027431537,9.58878618472,0.001,1,ok,boundary_interp_midpoint_so3,0.02610084596,0.019080677025,-0.003720232205
418,418,1413394902455760384.png,1413394902.4557605,1413394902455760384,1413394902.4057603,1.4133949024057605e+18,0.049999872,11,10,-0.011084088037378901,0.029756531225401,-0.007802001250648189,0.032698308545,1.873475077,0.999866355554,0.014449313006,0.005897050937,0.004869617506,0.440645750245,0.009743546913,-0.155886156988,0.010916248798,0.000209957726,-0.003886206444,0.689679206344,9.357943726001,0.001,1,ok,boundary_interp_midpoint_so3,0.028899913462,0.011794627307,0.0097396689
419,419,1413394902505760512.png,1413394902.5057604,1413394902505760512,1413394902.4557605,1.4133949024557604e+18,0.050000128,11,10,-0.0030199786157122793,0.032902185742313426,-0.024786018884690685,0.041304005006,2.366545164,0.999786754976,0.015508552313,0.001976526116,0.013491579779,0.488098896158,0.033444914408,-0.176857452147,0.011976925654,0.000672558157,-0.004357149043,0.827125483653,10.423693315941,0.001,1,ok,boundary_interp_midpoint_so3,0.031019309563,0.003953333246,0.02698507773
420,420,1413394902555760384.png,1413394902.5557604,1413394902555760384,1413394902.5057604,1.4133949025057605e+18,0.049999872,11,10,-0.0046697929511752626,0.03048209128890174,-0.030040944614413305,0.043051401939,2.466663633,0.999768331045,0.014100866375,0.002798568348,0.016019295338,0.458257917224,0.024149861586,-0.167958081252,0.011791755776,0.000444266522,-0.004222607851,0.868373035448,9.790341303788,0.001,1,ok,boundary_interp_midpoint_so3,0.028203910773,0.005597568964,0.032041065021
421,421,1413394902605760512.png,1413394902.6057603,1413394902605760512,1413394902.5557604,1.4133949025557604e+18,0.050000128,11,10,0.002829803217477132,0.028765376077643613,-0.03658441998708452,0.046624826358,2.671405771,0.999728278002,0.01309462217,-0.000939070119,0.019261858171,0.471731622951,0.023849946669,-0.165950064411,0.012366178785,0.000486965674,-0.004001131197,0.933906843972,10.05374923676,0.001,1,ok,boundary_interp_midpoint_so3,0.026191616661,-0.001878310367,0.038527205969
422,422,1413394902655760384.png,1413394902.6557603,1413394902655760384,1413394902.6057603,1.4133949026057605e+18,0.049999872,11,10,0.00726315277529474,0.02430328810252158,-0.035514183531471795,0.043642415523,2.500526217,0.999761926893,0.010953660631,-0.003208021397,0.018596113915,0.511914990153,0.030969435173,-0.157090080743,0.012673610937,0.000796511581,-0.003540875753,0.877699231265,10.745652045405,0.001,1,ok,boundary_interp_midpoint_so3,0.021909059942,-0.006416552006,0.037195179601
423,423,1413394902705760512.png,1413394902.7057605,1413394902705760512,1413394902.6557603,1.4133949026557604e+18,0.050000128,11,10,0.011659650707189405,0.021039690065489138,-0.036915904404828975,0.044061321027,2.524527735,0.999757334814,0.009323393966,-0.005434474064,0.019204486528,0.475435293423,0.036900216523,-0.142754519545,0.010957102839,0.000680936088,-0.003548739848,0.888809567548,9.983586888122,0.001,1,ok,boundary_interp_midpoint_so3,0.018648296388,-0.010869827385,0.038412080198
424,424,1413394902755760384.png,1413394902.7557604,1413394902755760384,1413394902.7057605,1.4133949027057605e+18,0.049999872,11,10,0.011892527679534628,0.01654868602461798,-0.034209183326649156,0.039819083963,2.281465455,0.999801811616,0.007181161349,-0.005611666864,0.017699649894,0.46995239138,0.017152496136,-0.1687820346,0.011965279243,0.000262754945,-0.004038869418,0.802039120364,10.037025162313,0.001,1,ok,boundary_interp_midpoint_so3,0.014363271589,-0.011224075231,0.035401638551
425,425,1413394902805760512.png,1413394902.8057606,1413394902805760512,1413394902.7557604,1.4133949027557604e+18,0.050000128,11,10,0.012145402916676191,0.009678023407117832,-0.022025723872302477,0.026950092044,1.544126532,0.999909212941,0.004183647749,-0.005867278535,0.011385868856,0.493473437551,0.026669150637,-0.142823370259,0.012033710303,0.000728976923,-0.003736218695,0.54601522285,10.331162953072,0.001,1,ok,boundary_interp_midpoint_so3,0.00836754872,-0.011734912199,0.022772426864
426,426,1413394902855760384.png,1413394902.8557603,1413394902855760384,1413394902.8057606,1.4133949028057605e+18,0.049999872,11,10,0.014099045872412508,0.0030768532849431273,-0.012761725183197516,0.019264260959,1.103760848,0.99995361139,0.001236091866,-0.006956890029,0.006545901495,0.474900934382,0.024888304985,-0.16931616237,0.012254123888,0.000589224794,-0.004240227367,0.394983155252,10.165589091831,0.001,1,ok,boundary_interp_midpoint_so3,0.00247222196,-0.013913995209,0.013092005431
427,427,1413394902905760512.png,1413394902.9057603,1413394902905760512,1413394902.8557603,1.4133949028557604e+18,0.050000128,11,10,0.015302330521025712,-0.004871496795211719,-0.00027510485331147733,0.016061397295,0.920250278,0.999967754113,-0.002278588762,-0.007700422017,4.7627547e-05,0.461860744137,0.012180653393,-0.145363620576,0.011818475046,0.000249480651,-0.003570110536,0.328565813906,9.714998785696,0.001,1,ok,boundary_interp_midpoint_so3,-0.004557226509,-0.015401009574,9.5256118e-05
428,428,1413394902955760384.png,1413394902.9557605,1413394902955760384,1413394902.9057603,1.4133949029057605e+18,0.049999872,11,10,0.012217020799541761,-0.00661951755063638,0.001795433306200279,0.014010609928,0.802748817,0.999975462952,-0.003110240232,-0.006186423432,-0.001062104375,0.436896447571,0.009750784168,-0.142230715306,0.011095924218,0.000331999556,-0.003732199799,0.290059967756,9.208297436062,0.001,1,ok,boundary_interp_midpoint_so3,-0.006220531342,-0.012372948063,-0.002124226125
429,429,1413394903055760384.png,1413394903.0557604,1413394903055760384,1413394902.9557605,1.4133949029557604e+18,0.1,21,20,0.016643578215078156,-0.023926456378252952,0.001348845562638454,0.029177103951,1.671724915,0.999893588963,-0.011709509358,-0.008583967489,-0.001419029118,0.823547700392,0.037555939429,-0.283465495628,0.042085850917,0.001998394243,-0.014224813472,0.306237445946,8.740919042842,0.001,1,ok,boundary_interp_midpoint_so3,-0.023419849432,-0.017168543956,-0.002838158908
430,430,1413394903155760384.png,1413394903.1557603,1413394903155760384,1413394903.0557604,1.4133949030557604e+18,0.1,21,20,0.03260409514154346,-0.029489988395947936,-0.022580995339139966,0.049422543299,2.831703144,0.999694692063,-0.015151653939,-0.016513328348,0.010404808016,0.788405503565,0.015399303836,-0.281048725896,0.039833407548,0.000616120912,-0.014493139202,0.50355452113,8.384944911487,0.001,1,ok,boundary_interp_midpoint_so3,-0.030306392202,-0.033030018207,0.020811734071
431,431,1413394903255760384.png,1413394903.2557604,1413394903255760384,1413394903.1557603,1.4133949031557604e+18,0.1,21,20,0.05126521354462424,-0.03492582349885968,-0.03740950070382994,0.072438981286,4.1504479,0.999344145952,-0.018182545498,-0.025829529428,0.017706168418,0.842918508847,0.02588458049,-0.259949634819,0.041297741461,0.001376147175,-0.013440176693,0.72954647245,8.833461992685,0.001,1,ok,boundary_interp_midpoint_so3,-0.036373043147,-0.05167035542,0.035420080643
432,432,1413394903355760384.png,1413394903.3557603,1413394903355760384,1413394903.2557604,1.4133949032557604e+18,0.1,21,20,0.012522193248057053,-0.05541734394265178,-0.008383004474768661,0.057429627349,3.290475266,0.999587758065,-0.027792774777,-0.006819990146,0.002315886766,0.971824715221,0.01252612028,-0.30779884171,0.047565501083,0.001510923643,-0.01541448563,0.625893892383,10.2414498982,0.001,1,ok,boundary_interp_midpoint_so3,-0.055593189045,-0.013641854926,0.004632410108
433,433,1413394903455760384.png,1413394903.4557605,1413394903455760384,1413394903.3557603,1.4133949033557604e+18,0.1,21,20,-0.03621278333380517,-0.049338697631977374,0.00010920720099293893,0.061201999044,3.506616243,0.99953182595,-0.02497515627,0.017564717324,-0.001962444388,1.025157979527,-0.020992545169,-0.376528180703,0.051234670537,-0.000920855747,-0.019245421379,0.621147926404,10.954900290472,0.001,1,ok,boundary_interp_midpoint_so3,-0.049958109148,0.035134917904,-0.003925501401
434,434,1413394903555760384.png,1413394903.5557604,1413394903555760384,1413394903.4557605,1.4133949034557604e+18,0.1,21,20,-0.04037465529677465,-0.03593721655599897,-0.002582442493652321,0.054113448729,3.100472227,0.999633989163,-0.01843154535,0.019802402645,-0.000175202486,1.047340145629,-0.022886993371,-0.356316592953,0.052285213593,-0.001153599084,-0.01748812785,0.548926805032,11.095131669837,0.001,1,ok,boundary_interp_midpoint_so3,-0.036867588788,0.039609637927,-0.000350447728
435,435,1413394903605760512.png,1413394903.6057603,1413394903605760512,1413394903.5557604,1.4133949035557604e+18,0.050000128,11,10,-0.016575432026829613,-0.016796582909767998,0.005983653044894276,0.024344901891,1.394860131,0.999925916634,-0.008340241919,0.008076752442,-0.003656183655,0.523874389471,-0.005840346269,-0.176271853855,0.013214368458,-0.000107890345,-0.004161829546,0.49103156539,11.066468891391,0.001,1,ok,boundary_interp_midpoint_so3,-0.016680895766,0.016153903797,-0.00731254789
436,436,1413394903655760384.png,1413394903.6557603,1413394903655760384,1413394903.6057603,1.4133949036057605e+18,0.049999872,11,10,-0.011850909023638126,-0.013787387400697262,0.0035945971758341135,0.018532598978,1.061839705,0.999957068154,-0.006873751176,0.005758524086,-0.002335121797,0.530761244878,-0.010125415946,-0.18354597662,0.013613004306,-0.000176911883,-0.00484929659,0.374561475205,11.261574976293,0.001,1,ok,boundary_interp_midpoint_so3,-0.013747699091,0.011517212991,-0.004670310429
437,437,1413394903705760512.png,1413394903.7057605,1413394903705760512,1413394903.6557603,1.4133949036557604e+18,0.050000128,11,10,-0.008895879069343129,-0.010630368471704078,0.0025893111901960364,0.014101274081,0.807943491,0.999975144362,-0.0053036774,0.00432011189,-0.001708302735,0.544953021885,-0.002134714087,-0.182390967521,0.013636628837,-8.9739182e-05,-0.004753012297,0.293184573817,11.502708638985,0.001,1,ok,boundary_interp_midpoint_so3,-0.010607442685,0.008640295366,-0.003416633778
438,438,1413394903755760384.png,1413394903.7557604,1413394903755760384,1413394903.7057605,1.4133949037057605e+18,0.049999872,11,10,-0.0034052190451208664,-0.010126902188643719,0.004767569040597188,0.011699546113,0.670334614,0.999982890126,-0.004919024025,0.001571220885,-0.00274843993,0.520148508328,-0.005420976193,-0.182951203813,0.013580058408,-0.000282641845,-0.004425393614,0.249999815852,11.065611970556,0.001,1,ok,boundary_interp_midpoint_so3,-0.00983810416,0.003142459692,-0.005496911211
439,439,1413394903805760512.png,1413394903.8057606,1413394903805760512,1413394903.7557604,1.4133949037557604e+18,0.050000128,11,10,-0.004666119386387985,-0.007805942287004397,0.00455012894930241,0.010169025448,0.58264224,0.999987073893,-0.003782449725,0.002227569743,-0.002565746281,0.523188439059,-0.01570240987,-0.183551703996,0.0139481132,-0.000466051757,-0.004678867766,0.235873163818,11.13971267614,0.001,1,ok,boundary_interp_midpoint_so3,-0.007564932046,0.004455158682,-0.005131514672
440,440,1413394903855760384.png,1413394903.8557603,1413394903855760384,1413394903.8057606,1.4133949038057605e+18,0.049999872,11,10,0.0006120461320469491,-0.010030055652879618,0.014230155833695367,0.017420503779,0.998121344,0.999962065996,-0.004498022814,-0.000478303168,-0.007443492874,0.495545409222,-0.000533404859,-0.16086913369,0.012544081077,0.000111540964,-0.004016461066,0.351784743806,10.445682064052,0.001,1,ok,boundary_interp_midpoint_so3,-0.008996159382,-0.000956618432,-0.014887173992
441,441,1413394903905760512.png,1413394903.9057603,1413394903905760512,1413394903.8557603,1.4133949038557604e+18,0.050000128,11,10,0.0013708468991910834,-0.010981542144517218,0.011877055369551954,0.016233851464,0.930131174,0.999967057939,-0.005046766533,-0.000857314394,-0.006299063107,0.419368837537,0.000160088939,-0.152957824767,0.010807287307,5.2344336e-05,-0.003836971883,0.327078944726,8.936253719483,0.001,1,ok,boundary_interp_midpoint_so3,-0.010093643901,-0.001714647616,-0.012598264551
442,442,1413394903955760384.png,1413394903.9557605,1413394903955760384,1413394903.9057603,1.4133949039057605e+18,0.049999872,11,10,0.002905609811314732,-0.013336762421148998,0.005474792522923263,0.014706636374,0.842628195,0.999972964478,-0.006428847458,-0.001621188226,-0.003179934416,0.40916260553,0.002607470044,-0.158661460442,0.010303881677,0.000152857453,-0.004042410004,0.313181973026,8.78123671426,0.001,1,ok,boundary_interp_midpoint_so3,-0.012857810789,-0.003242405672,-0.006359926147
443,443,1413394904005760512.png,1413394904.0057604,1413394904005760512,1413394903.9557605,1.4133949039557604e+18,0.050000128,11,10,0.002854717472642922,-0.011680363415366572,-0.00971357021934105,0.015457481934,0.885648477,0.99997013343,-0.006134039384,-0.001509615023,0.004452737462,0.402676296087,0.003528178886,-0.127211083068,0.010017148699,0.000157477941,-0.003385292318,0.316666009966,8.458551898241,0.001,1,ok,boundary_interp_midpoint_so3,-0.012268200905,-0.003019260104,0.008905563584
444,444,1413394904055760384.png,1413394904.0557604,1413394904055760384,1413394904.0057604,1.4133949040057605e+18,0.049999872,11,10,0.0078220678757926,-0.012608253277765283,-0.021239928865120352,0.025909214091,1.484488618,0.999916090252,-0.00694730418,-0.003950771988,0.010195039048,0.413128356487,0.016671112279,-0.146459640792,0.01039600483,0.000473524393,-0.003536035997,0.519466809675,8.786091560776,0.001,1,ok,boundary_interp_midpoint_so3,-0.013894997003,-0.007901764989,0.020390648423
445,445,1413394904105760512.png,1413394904.1057603,1413394904105760512,1413394904.0557604,1.4133949040557604e+18,0.050000128,11,10,0.010693827112953922,-0.012915658034315837,-0.031843943204123766,0.035989010539,2.062018413,0.999838103259,-0.007440800468,-0.00534177238,0.015487647606,0.416871402271,0.009362523829,-0.141116961965,0.010328428282,0.000170827361,-0.003602070081,0.721274812149,8.817836692264,0.001,1,ok,boundary_interp_midpoint_so3,-0.014882404082,-0.01068412134,0.030976966919
446,446,1413394904155760384.png,1413394904.1557603,1413394904155760384,1413394904.1057603,1.4133949041057605e+18,0.049999872,11,10,0.011459424107165496,-0.01699732741467214,-0.03178002862061229,0.037817955514,2.166809241,0.999821230607,-0.009465784328,-0.005768830761,0.015317517641,0.410047013003,0.018067737536,-0.140469905268,0.010332584912,0.000418865498,-0.003562630778,0.756991008622,8.697249847912,0.001,1,ok,boundary_interp_midpoint_so3,-0.018932696865,-0.011538349098,0.030636860948
447,447,1413394904205760512.png,1413394904.2057605,1413394904205760512,1413394904.1557603,1.4133949041557604e+18,0.050000128,11,10,0.01489669420435666,-0.021492690414810216,-0.031701451433894204,0.041095367896,2.354591138,0.99978890377,-0.011668477386,-0.007535767318,0.01513957548,0.43122922722,0.005735613452,-0.14078406697,0.010595699603,0.000107997647,-0.003629367002,0.825914844796,9.095690899932,0.001,1,ok,boundary_interp_midpoint_so3,-0.023338597026,-0.015072595241,0.030281281744
448,448,1413394904255760384.png,1413394904.2557604,1413394904255760384,1413394904.2057605,1.4133949042057605e+18,0.049999872,11,10,0.015917135631290064,-0.025328965350747613,-0.028760357678353287,0.041497829657,2.377650498,0.999784748989,-0.013467915604,-0.008100488001,0.013544483444,0.424994794492,0.012759295282,-0.132915493527,0.010164231058,0.000321328909,-0.003251975657,0.830981614199,8.933572975315,0.001,1,ok,boundary_interp_midpoint_so3,-0.02693776403,-0.016202138527,0.027090910698
449,449,1413394904305760512.png,1413394904.3057606,1413394904305760512,1413394904.2557604,1.4133949042557604e+18,0.050000128,11,10,0.013552209844663897,-0.03214479022930928,-0.022942002087037092,0.04175266926,2.392251732,0.99978209724,-0.016687986638,-0.00701825238,0.01039294344,0.419074878728,0.016072122673,-0.140017804803,0.010495623923,0.000408467279,-0.003445588991,0.838937936208,8.857654696523,0.001,1,ok,boundary_interp_midpoint_so3,-0.033378397726,-0.01403752438,0.020787396779
450,450,1413394904355760384.png,1413394904.3557603,1413394904355760384,1413394904.3057606,1.4133949043057605e+18,0.049999872,11,10,0.012511802968440578,-0.03392937089848701,-0.02555813430746816,0.044282791831,2.537217077,0.999754889307,-0.017679966267,-0.006505714428,0.011629951792,0.437092911026,0.007553933433,-0.145869558586,0.01075732932,5.1262926e-05,-0.003690433967,0.88879326211,9.223829923688,0.001,1,ok,boundary_interp_midpoint_so3,-0.03536282185,-0.01301249204,0.023261804188
451,451,1413394904405760512.png,1413394904.4057603,1413394904405760512,1413394904.3557603,1.4133949043557604e+18,0.050000128,11,10,0.007794442856621368,-0.03874419648211421,-0.02242063290548398,0.045437329151,2.603367193,0.99974194224,-0.020020472229,-0.004214003922,0.00987278023,0.424545945302,0.002278606039,-0.142033523234,0.010570921808,9.4332871e-05,-0.003661343474,0.909287320512,8.967849758422,0.001,1,ok,boundary_interp_midpoint_so3,-0.040044389107,-0.008428732889,0.019747259134
452,452,1413394904455760384.png,1413394904.4557605,1413394904455760384,1413394904.4057603,1.4133949044057605e+18,0.049999872,11,10,0.003366673613496219,-0.04076724069520759,-0.02113082622874298,0.046041440271,2.63798021,0.999735034924,-0.02103047132,-0.002028577586,0.009135868557,0.456722263221,0.005809440852,-0.148284162622,0.011292780518,0.000210332248,-0.003705293796,0.923097672839,9.625326191998,0.001,1,ok,boundary_interp_midpoint_so3,-0.042064657927,-0.004057513545,0.018273351076
453,453,1413394904505760512.png,1413394904.5057604,1413394904505760512,1413394904.4557605,1.4133949044557604e+18,0.050000128,11,10,-0.005822916529598665,-0.04429425368367074,-0.017285501683051943,0.047902774813,2.744626824,0.999713179233,-0.022750852839,0.002509129839,0.00704714346,0.494727399306,0.011909571221,-0.17328161698,0.012286545345,0.000387241036,-0.004228725726,0.961504032555,10.54675760327,0.001,1,ok,boundary_interp_midpoint_so3,-0.045506056455,0.005018739513,0.014095634585
454,454,1413394904555760384.png,1413394904.5557604,1413394904555760384,1413394904.5057604,1.4133949045057605e+18,0.049999872,11,10,-0.01871169971954993,-0.04414554088810553,-0.019255585479098367,0.051669469311,2.960442521,0.999666301803,-0.022880136766,0.008961454539,0.007967227428,0.481091262097,-0.003607743309,-0.188481363004,0.012039345733,-0.000215061019,-0.004749676132,1.036686892617,10.348878296025,0.001,1,ok,boundary_interp_midpoint_so3,-0.045765364251,0.017924902958,0.015936227526
455,455,1413394904605760512.png,1413394904.6057603,1413394904605760512,1413394904.5557604,1.4133949045557604e+18,0.050000128,11,10,-0.021538337672006844,-0.04234718975984998,-0.022917039809687303,0.052748224462,3.022250638,0.999652223262,-0.022140862663,0.010410067373,0.009840997163,0.473067122501,-0.003605098322,-0.179727352996,0.011809228704,-0.000181787779,-0.004246203471,1.056068357501,10.146765306654,0.001,1,ok,boundary_interp_midpoint_so3,-0.044286859426,0.020822548667,0.01968427629
456,456,1413394904655760384.png,1413394904.6557603,1413394904655760384,1413394904.6057603,1.4133949046057605e+18,0.049999872,11,10,-0.02611624604009801,-0.04176496215363597,-0.023368298396843797,0.054520159032,3.123775011,0.999628467041,-0.021914086615,0.012706349359,0.010062274864,0.48995829448,-0.001383241448,-0.16833003986,0.012527930316,4.6991128e-05,-0.003997721882,1.091876286067,10.385781671607,0.001,1,ok,boundary_interp_midpoint_so3,-0.043833601908,0.025415846405,0.02012704241
457,457,1413394904705760512.png,1413394904.7057605,1413394904705760512,1413394904.6557603,1.4133949046557604e+18,0.050000128,11,10,-0.020821712948279145,-0.0408328862872561,-0.025741089693498902,0.052568736253,3.011966722,0.999654585883,-0.02147698445,0.010080958026,0.01130585455,0.485813464057,0.005476438397,-0.158857248992,0.011638969481,4.6461176e-05,-0.003910389405,1.055658084496,10.231360069227,0.001,1,ok,boundary_interp_midpoint_so3,-0.04295891522,0.020164237777,0.022614312929
458,458,1413394904755760384.png,1413394904.7557604,1413394904755760384,1413394904.7057605,1.4133949047057605e+18,0.049999872,11,10,-0.017442600355973725,-0.04210367332063965,-0.020439023488812207,0.049947145018,2.861760608,0.999688176545,-0.021890249126,0.008354600914,0.008635236696,0.472926296646,-0.00963286329,-0.181131506368,0.012047877512,-0.000242091874,-0.004629083261,1.00148686984,10.150691388718,0.001,1,ok,boundary_interp_midpoint_so3,-0.043785049414,0.016710938819,0.017272268729
459,459,1413394904805760512.png,1413394904.8057606,1413394904805760512,1413394904.7557604,1.4133949047557604e+18,0.050000128,11,10,-0.019085262189944444,-0.04145545581769019,-0.020775953778021147,0.050144215073,2.873051891,0.999685711176,-0.021595991656,0.00918413515,0.00881723745,0.474527076075,0.004674184625,-0.171012209925,0.012288358281,0.000218746159,-0.004306452128,1.003591877563,10.116386002215,0.001,1,ok,boundary_interp_midpoint_so3,-0.043196508799,0.018370194856,0.017636322571
460,460,1413394904855760384.png,1413394904.8557603,1413394904855760384,1413394904.8057606,1.4133949048057605e+18,0.049999872,11,10,-0.017225540235010862,-0.042445270169823676,-0.01885695526793327,0.049536905012,2.838255587,0.999693277561,-0.022003070259,0.008235327089,0.007835501624,0.494684757739,0.010570072458,-0.174656565787,0.012294692008,0.000176724062,-0.0043833238,0.991650832457,10.523768765838,0.001,1,ok,boundary_interp_midpoint_so3,-0.044010640293,0.016472338358,0.01567260566
461,461,1413394904905760512.png,1413394904.9057603,1413394904905760512,1413394904.8557603,1.4133949048557604e+18,0.050000128,11,10,-0.020792260397915204,-0.04148369988152522,-0.02105758819528818,0.050957212139,2.919633191,0.999675437875,-0.021637714342,0.010038236006,0.008947739716,0.479593383909,-0.009662564191,-0.177134546437,0.011975776589,-0.000335799698,-0.004498202366,1.02218003581,10.253080008313,0.001,1,ok,boundary_interp_midpoint_so3,-0.043280111147,0.020078644315,0.017897415749
462,462,1413394904955760384.png,1413394904.9557605,1413394904955760384,1413394904.9057603,1.4133949049057605e+18,0.049999872,11,10,-0.02713830174122855,-0.04032747673113467,-0.0204600734190074,0.052739050098,3.021724986,0.99965234422,-0.021106622273,0.013219758337,0.008656741917,0.486524643537,0.001232045665,-0.182163830807,0.012287495051,1.8914743e-05,-0.004555876386,1.055682681977,10.416607621102,0.001,1,ok,boundary_interp_midpoint_so3,-0.042218137118,0.02644258105,0.01731549049
463,463,1413394905005760512.png,1413394905.0057604,1413394905005760512,1413394904.9557605,1.4133949049557604e+18,0.050000128,11,10,-0.030888260024651636,-0.03936717012961937,-0.02301020067522701,0.055075657295,3.155602717,0.999620857957,-0.020755940329,0.015115683029,0.009942203201,0.481774606465,0.002686014545,-0.179982157722,0.012043668117,-2.9017967e-05,-0.004406639234,1.103927339559,10.308867056517,0.001,1,ok,boundary_interp_midpoint_so3,-0.041517127753,0.030235187299,0.019886919787
464,464,1413394905055760384.png,1413394905.0557604,1413394905055760384,1413394905.0057604,1.4133949050057605e+18,0.049999872,11,10,-0.03209884652872247,-0.037165824050705266,-0.02494669750690534,0.055081504539,3.155937739,0.999620777453,-0.01973866383,0.015753229893,0.010978259542,0.487619774953,-0.007193594607,-0.18129390512,0.012146400091,-0.000186277634,-0.004402693637,1.102617813794,10.431206465267,0.001,1,ok,boundary_interp_midpoint_so3,-0.039482318648,0.031510443043,0.021959294974
465,465,1413394905105760512.png,1413394905.1057603,1413394905105760512,1413394905.0557604,1.4133949050557604e+18,0.050000128,11,10,-0.027389192362911038,-0.03642942511656808,-0.02479831025975802,0.05188667521,2.972887503,0.999663490492,-0.019317266355,0.013406831938,0.010954718426,0.463013983653,0.007236129816,-0.174860238713,0.011383624165,0.000226509081,-0.004209045691,1.040698262723,9.922883858297,0.001,1,ok,boundary_interp_midpoint_so3,-0.038638866922,0.026816671965,0.021911894762
466,466,1413394905155760384.png,1413394905.1557603,1413394905155760384,1413394905.1057603,1.4133949051057605e+18,0.049999872,11,10,-0.017321215691144354,-0.03352253228931829,-0.0269360312714533,0.046360915271,2.656284779,0.999731345222,-0.017837510827,0.008416007512,0.012175032061,0.451154057057,-0.002536186866,-0.174415172199,0.011474550438,-0.000128455611,-0.004090874007,0.93301716014,9.719462777401,0.001,1,ok,boundary_interp_midpoint_so3,-0.035678216752,0.016833522519,0.024352244943
467,467,1413394905205760512.png,1413394905.2057605,1413394905205760512,1413394905.1557603,1.4133949051557604e+18,0.050000128,11,10,0.008779505930671968,-0.030614879859687572,-0.02935910060155496,0.043316363898,2.481844835,0.999765470745,-0.016199200785,-0.004587339135,0.013621516772,0.424053022524,0.002521068583,-0.158856409933,0.010315535727,8.6171401e-05,-0.003666009937,0.896792813534,9.078204112442,0.001,1,ok,boundary_interp_midpoint_so3,-0.032400934598,-0.00917539558,0.027245163506
468,468,1413394905255760384.png,1413394905.2557604,1413394905255760384,1413394905.2057605,1.4133949052057605e+18,0.049999872,11,10,0.02854887513258219,-0.029593913306080424,-0.02757061114390625,0.049507338597,2.836561557,0.999693643572,-0.015420243007,-0.014465188885,0.012868310623,0.44746495525,-0.0013883636,-0.153857898839,0.011371329745,-8.5757485e-05,-0.004013815552,0.996681965651,9.483601887309,0.001,1,ok,boundary_interp_midpoint_so3,-0.030843635793,-0.028933332469,0.025739249761
469,469,1413394905305760512.png,1413394905.3057606,1413394905305760512,1413394905.2557604,1.4133949052557604e+18,0.050000128,11,10,0.05392826858216097,-0.025786150219149116,-0.02561946369697751,0.065034918432,3.726226347,0.999471354007,-0.013186723106,-0.027115696674,0.012159845648,0.437863311395,-0.014046894613,-0.1449835526,0.010760945438,-0.00035382424,-0.003617304256,1.304046625963,9.251310346196,0.001,1,ok,boundary_interp_midpoint_so3,-0.026378094602,-0.054240951773,0.024323977706
