stage,pose_ix,prev_stamp,curr_stamp,prev_frame_index,curr_frame_index,gap,residual_deg,alpha,row_scale,applied,reason
frontend,19,261.0,264.0,261,264,3,1.6490673856770228,0.002,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.149203469037346,,,0,ok
frontend,9,216.0,220.0,216,220,4,6.591910895780125,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.354409781029358,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,5.007551222983703,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.565233488906692,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.792269203346377,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.371282853241262,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.24097033443999,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.358768276084325,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.677084145809755,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.6905303543749828,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.708662084794935,0.002,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.149203469037346,,,0,ok
frontend,9,216.0,220.0,216,220,4,6.578726994251316,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.329342558735269,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.994942016929797,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.55568572872547,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.799148353129361,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.378437241909914,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.257504911807146,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.384663412547151,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.714525790696736,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.6371284287461807,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.640140129777722,0.002,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.149203469037346,,,0,ok
frontend,9,216.0,220.0,216,220,4,6.565569818835673,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.304352411055499,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.982406242238711,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.546141687743305,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.806030785217539,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.379338349531922,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.259590321744159,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.391968642906244,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.736891584807243,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.6383885753456195,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.600413790036766,0.002,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.149203469037346,,,0,ok
frontend,9,216.0,220.0,216,220,4,6.552438639999728,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.279440108583574,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.9699440328444675,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.53660115568719,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.812916232264703,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.378101784216756,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.260893131744558,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.391699928927932,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.742891750020963,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.6408620881698832,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.607333850214469,0.002,1.0,1,ok
frontend,8,191.0,216.0,191,216,25,18.149203469037346,,,0,ok
frontend,9,216.0,220.0,216,220,4,6.539333816096112,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.254606495246996,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.9575546429624575,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.527064270210808,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.819804396534744,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.378207429414601,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.260794350321536,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.400157289784648,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.744064760976099,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.637549494886144,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.599940183294156,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.5262553078924395,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.229849853063868,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.945237344599318,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.517530853158354,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.826695643189137,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.377665265878992,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.255640285515906,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.378040527250705,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.7464365001968405,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.7084510983606611,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.625098100312641,0.002,1.0,1,ok
frontend,20,266.0,268.0,266,268,2,3.754460186123537,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.5132027684551765,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.2051697789670275,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.932991951456121,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.508001059796632,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.833589876888949,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.376462040342975,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.260158370412347,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.398985238381024,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.742297644995346,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.6436088489159517,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.6067977049849977,0.002,1.0,1,ok
frontend,20,266.0,268.0,266,268,2,3.631914376709947,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.5001761527436255,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.180567499011947,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.920818190299625,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.498475161760302,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.840486744170164,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.377241514271212,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.261394166535939,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.40381843081296,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.732543805509186,0.002,1.0,1,ok
frontend,18,261.0,264.0,261,264,3,1.626361804157837,0.002,1.0,1,ok
frontend,19,264.0,266.0,264,266,2,3.6038928927014413,0.002,1.0,1,ok
frontend,20,266.0,268.0,266,268,2,3.6257197998328095,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.487175807401451,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.156041784566003,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.9087153907861785,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.488953157420063,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.847386419919758,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.356936400256432,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.24140230193722,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.35213987305474,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.711348998826495,0.002,1.0,1,ok
frontend,18,261.0,266.0,261,266,5,5.22047341167303,0.002,1.0,1,ok
frontend,19,266.0,268.0,266,268,2,3.6592044664731187,0.002,1.0,1,ok
frontend,20,268.0,271.0,268,271,3,2.8946916589111846,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.474201385497072,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.131592959755239,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.896682949682962,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.47943494958201,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.854288798802994,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.365877390109482,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.2502012084381935,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.361101800087659,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.7236069774262806,0.002,1.0,1,ok
frontend,18,261.0,266.0,261,266,5,5.190682612066848,0.002,1.0,1,ok
frontend,19,266.0,268.0,266,268,2,3.6318922914675253,0.002,1.0,1,ok
frontend,20,268.0,271.0,268,271,3,2.8227691770839054,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.4612528419834,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.107220692961179,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.884720453630122,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.469920573256514,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.861193797820977,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.254521073806839,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.377151169242255,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.726576442809486,0.002,1.0,1,ok
frontend,18,261.0,266.0,261,266,5,5.183993434639902,0.002,1.0,1,ok
frontend,19,266.0,268.0,266,268,2,3.6263255471988654,0.002,1.0,1,ok
frontend,20,268.0,271.0,268,271,3,2.8450876520299153,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.4483302274280065,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.082924457717356,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.87282759500448,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.460410032552454,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.868101496789537,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.256849147866854,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.3428768152372195,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.719466620322575,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.676526680737796,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8678928223319353,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.3791472100304214,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.435433490968565,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.058704364763285,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.861003969354242,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.450903111864543,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.875011912069,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.263595787358143,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.370878693808647,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.720296993988186,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.662147128404982,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8434730495088396,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.4020120718046332,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.42256263245543,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.034559881370007,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.8492494821266305,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.441400575608473,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.881924666669967,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.264572158548286,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.383945217534189,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.732287111651428,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.660497254383106,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8499393797691495,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.4575154647673445,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.409717226787061,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,6.0104913896707535,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.8375631507988075,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.431901913231911,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.888839926803435,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.265441999776434,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.390503295189242,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.739572970725228,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.66693070403931,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8508375867974776,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.4408362403494335,0.002,1.0,1,ok
frontend,9,216.0,220.0,216,220,4,6.396897698763421,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.986498546778523,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.825944401468918,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.422407301941947,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.895757610651282,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.26604071755098,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.389935349578668,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.736411769333291,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.6683270307518,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8506210112876915,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.4400186527157965,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.974525519513427,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.8143817767526595,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.412916441414037,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.902677811941585,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.270088097733938,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.396740609957049,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.731189345215364,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.670101582641562,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8434388801698667,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.3483179826131064,0.002,1.0,1,ok
frontend,21,274.0,278.0,274,278,4,3.8619499700757056,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.9625763507452305,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.802875266584016,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.403429971108189,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.909600252584138,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.265150773233983,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.383306236149538,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.733350402187988,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.667427112148259,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8434787087931164,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.4397743438212895,0.002,1.0,1,ok
frontend,21,274.0,278.0,274,278,4,3.7383496556805356,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.950651506911593,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.791423793851589,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.393947369633565,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.916525295184307,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.264309281199004,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.384390492555992,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.737574748557172,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.672363763275364,0.002,1.0,1,ok
frontend,19,268.0,271.0,268,271,3,2.8457784343597083,0.002,1.0,1,ok
frontend,20,271.0,274.0,271,274,3,1.4689910171871472,0.002,1.0,1,ok
frontend,21,274.0,278.0,274,278,4,3.701229282695381,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.93874969194383,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.780027944611218,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.384468925702913,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.92345239413609,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.260044040635795,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.390476571044388,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.721382691214695,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.669778756604874,0.002,1.0,1,ok
frontend,19,268.0,274.0,268,274,6,4.266846566133803,0.002,1.0,1,ok
frontend,20,274.0,278.0,274,278,4,3.70690035595321,0.002,1.0,1,ok
frontend,21,278.0,280.0,278,280,2,6.117735526927649,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.926872200596408,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.768687476980404,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.37499452146906,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.930381652906709,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.258255662744908,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.361559849881901,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.708303721328145,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.677915577702947,0.002,1.0,1,ok
frontend,19,268.0,274.0,268,274,6,4.265863490241294,0.002,1.0,1,ok
frontend,20,274.0,278.0,274,278,4,3.7041340987516227,0.002,1.0,1,ok
frontend,21,278.0,280.0,278,280,2,6.105617509101809,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.915018567963224,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.757401552591619,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.365524181582014,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.937313045514257,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.26004868431389,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.370014120191885,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.722463671032221,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.675396097237325,0.002,1.0,1,ok
frontend,19,268.0,274.0,268,274,6,4.2788757620320546,0.002,1.0,1,ok
frontend,20,274.0,278.0,274,278,4,3.71405374555627,0.002,1.0,1,ok
frontend,21,278.0,280.0,278,280,2,6.105305138917479,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.903188427880402,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.746170678774408,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.35605790614331,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.944246684784048,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.245528080445285,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.403139095067613,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.706483056000679,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.66947588630595,0.002,1.0,1,ok
frontend,19,268.0,278.0,268,278,10,1.9471981757836543,0.002,1.0,1,ok
frontend,20,278.0,280.0,278,280,2,6.119535365589796,0.002,1.0,1,ok
frontend,21,280.0,282.0,280,282,2,7.059142506019443,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.891382146605468,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.734994468005147,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.346595608799031,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.95118247041227,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.2310378631994165,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.390332161308404,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.700702623202379,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.684663495379624,0.002,1.0,1,ok
frontend,19,268.0,278.0,268,278,10,1.8831733821272965,0.002,1.0,1,ok
frontend,20,278.0,280.0,278,280,2,6.104154981366071,0.002,1.0,1,ok
frontend,21,280.0,282.0,280,282,2,7.252270597398802,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.879599690387559,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.7238726467437795,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.337137666435256,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.958120321258761,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.216575436562487,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.392838765635119,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.709986465878287,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.677972064796462,0.002,1.0,1,ok
frontend,19,268.0,278.0,268,278,10,1.8820741261112066,0.002,1.0,1,ok
frontend,20,278.0,280.0,278,280,2,6.101494354960853,0.002,1.0,1,ok
frontend,21,280.0,282.0,280,282,2,7.250738292570348,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.867840690929727,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.7128047836671545,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.327683904485003,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.965059955367046,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.202141565299782,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.425182470581453,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.653726808030653,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.679392961951438,0.002,1.0,1,ok
frontend,19,268.0,280.0,268,280,12,7.068716636072771,0.002,1.0,1,ok
frontend,20,280.0,282.0,280,282,2,7.247096204018005,0.002,1.0,1,ok
frontend,21,282.0,284.0,282,284,2,6.3674428096211635,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.85610468681583,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.701791068423839,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.318233978583688,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.972001548370626,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.1877365456854045,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.405855268771601,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.682979805050436,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.680041363742626,0.002,1.0,1,ok
frontend,19,268.0,280.0,268,280,12,7.077450906262756,0.002,1.0,1,ok
frontend,20,280.0,282.0,280,282,2,7.260065830876098,0.002,1.0,1,ok
frontend,21,282.0,284.0,282,284,2,6.525599954056358,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.844392967915209,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.690831000201364,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.30878860227793,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.97894512408972,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.173360070330177,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.406932637462741,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.692663076224263,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.675882954408193,0.002,1.0,1,ok
frontend,19,268.0,280.0,268,280,12,7.067328823814764,0.002,1.0,1,ok
frontend,20,280.0,282.0,280,282,2,7.264354435503457,0.002,1.0,1,ok
frontend,21,282.0,284.0,282,284,2,6.487830530479179,0.002,1.0,1,ok
frontend,10,220.0,226.0,220,226,6,5.8327042444203805,0.002,1.0,1,ok
frontend,11,226.0,230.0,226,230,4,4.679924318737539,0.002,1.0,1,ok
frontend,12,230.0,235.0,230,235,5,8.299347043027478,0.002,1.0,1,ok
frontend,13,235.0,239.0,235,239,4,10.9858906665667,,,0,ok
frontend,14,239.0,244.0,239,244,5,13.369665794458646,,,0,ok
frontend,15,244.0,248.0,244,248,4,7.159012435520449,0.002,1.0,1,ok
frontend,16,248.0,254.0,248,254,6,7.410244932184719,0.002,1.0,1,ok
frontend,17,254.0,261.0,254,261,7,4.693279664573226,0.002,1.0,1,ok
frontend,18,261.0,268.0,261,268,7,8.67456596107529,0.002,1.0,1,ok
frontend,19,268.0,280.0,268,280,12,7.064918540428323,0.002,1.0,1,ok
